context,n_pos,total_pos,n_neg,total_neg
aesthetic,2,16,0,16
dreadful,2,16,0,16
emotions,2,16,0,16
absent,2,16,0,16
yale,2,16,0,16
bra,2,16,0,16
certainty,2,16,0,16
vest,2,16,0,16
byrne,2,16,0,16
camouflage,2,16,1,16
reddish,2,16,0,16
pintail,2,16,0,16
stalked,2,16,0,16
stalking,2,16,1,16
accent,2,16,1,16
dive,2,16,0,16
curious,2,16,1,16
sciences,2,16,0,16
grasses,2,16,0,16
scrub,2,16,0,16
snyder,2,16,0,16
gardner,2,16,0,16
capped,2,16,1,16
roger,2,16,1,16
lbw,2,16,0,16
bowled,2,16,0,16
innings,2,16,0,16
wicket,2,16,0,16
tendulkar,2,16,0,16
wicketkeeper,2,16,0,16
batsman,2,16,0,16
slam,2,16,0,16
waugh,2,16,0,16
jong,2,16,0,16
kallis,2,16,0,16
bowler,2,16,0,16
boots,2,16,2,16
ganguly,2,16,0,16
shane,2,16,0,16
dravid,2,16,0,16
sehwag,2,16,0,16
heston,2,16,0,16
waterfowl,2,16,0,16
spinner,2,16,0,16
fleming,2,16,0,16
laxman,2,16,0,16
bowling,2,16,2,16
sylvester,2,16,0,16
bullets,2,16,1,16
overs,2,16,0,16
skipper,2,16,0,16
wickets,2,16,0,16
sachin,2,16,0,16
circumstance,2,16,1,16
rahul,2,16,0,16
reprise,2,16,0,16
paceman,2,16,0,16
gough,2,16,0,16
kumble,2,16,0,16
hunted,2,16,0,16
shaun,2,16,0,16
batting,2,16,1,16
virender,2,16,0,16
yuvraj,2,16,0,16
dodgers,2,16,0,16
dismal,2,16,0,16
ntini,2,16,0,16
bros,2,16,0,16
gibbs,2,16,1,16
hunts,2,16,1,16
punches,2,16,1,16
rounder,2,16,0,16
dhoni,2,16,0,16
ramprakash,2,16,0,16
sharma,2,16,0,16
harbhajan,2,16,0,16
fernando,2,16,0,16
atherton,2,16,0,16
graeme,2,16,0,16
terrence,2,16,1,16
cave,2,16,2,16
brett,2,16,1,16
gambhir,2,16,0,16
adventures,2,16,0,16
thorpe,2,16,0,16
humane,2,16,0,16
pacer,2,16,0,16
morkel,2,16,0,16
debutant,2,16,0,16
sullivan,2,16,0,16
dem,2,16,0,16
adelaide,2,16,0,16
hamilton,2,16,0,16
hampshire,2,16,0,16
makhaya,2,16,0,16
nathan,2,16,0,16
kane,2,16,0,16
gibson,2,16,0,16
cigar,2,16,0,16
auckland,2,16,0,16
winless,2,16,0,16
hughes,2,16,0,16
frisee,2,16,0,16
dinesh,2,16,0,16
pitt,2,16,0,16
clayton,2,16,0,16
finn,2,16,0,16
sox,2,16,0,16
ferrero,2,16,0,16
midway,2,16,0,16
cambridge,2,16,0,16
exit,2,16,0,16
batsmen,2,16,0,16
glenn,2,16,2,16
quince,2,16,0,16
pollard,2,16,0,16
closet,2,16,0,16
unusually,2,16,1,16
sailor,2,16,1,16
kang,2,16,0,16
spell,2,16,0,16
aso,2,16,0,16
gamey,2,16,0,16
grayson,2,16,0,16
wimbledon,2,16,0,16
epic,2,16,0,16
mckenzie,2,16,0,16
looms,2,16,0,16
ventura,2,16,0,16
blackburn,2,16,0,16
couples,2,16,0,16
jennifer,2,16,0,16
tartare,2,16,0,16
currant,2,16,0,16
dirk,2,16,1,16
crease,2,16,0,16
vancouver,2,16,0,16
pictured,2,16,0,16
yankees,2,16,1,16
losers,2,16,0,16
patterson,2,16,0,16
contrasting,2,16,0,16
fusion,2,16,0,16
shades,2,16,0,16
experiments,2,16,0,16
igor,2,16,1,16
sparkle,2,16,0,16
fir,2,16,0,16
radiant,2,16,0,16
progresses,2,16,0,16
pane,2,16,0,16
alvarez,2,16,0,16
baseman,2,16,1,16
corbett,2,16,1,16
australian,2,16,0,16
roche,2,16,0,16
burst,2,16,1,16
charlotte,2,16,0,16
defined,2,16,2,16
nv,1,16,0,16
hrw,1,16,0,16
fokker,1,16,0,16
craft,1,16,1,16
marabou,1,16,0,16
travis,1,16,1,16
thom,1,16,0,16
hal,1,16,0,16
cribs,1,16,0,16
aviation,1,16,1,16
guilders,1,16,0,16
agfa,1,16,0,16
adjutant,1,16,0,16
berndt,1,16,0,16
manatee,1,16,0,16
supervisory,1,16,0,16
stichting,1,16,0,16
candover,1,16,0,16
watchdog,1,16,1,16
milky,1,16,0,16
nested,1,16,0,16
pylons,1,16,0,16
muthanna,1,16,0,16
bv,1,16,0,16
winchell,1,16,0,16
waltz,1,16,0,16
phal,1,16,0,16
koos,1,16,0,16
poem,1,16,0,16
spindly,1,16,0,16
kumamoto,1,16,0,16
mad,1,16,2,16
manufacturing,1,16,0,16
ba,1,16,0,16
interested,1,16,1,16
room,1,16,1,16
affections,1,16,0,16
physicist,1,16,0,16
indiscriminate,1,16,0,16
phnom,1,16,0,16
stroller,1,16,0,16
storks,1,16,0,16
hockney,1,16,0,16
liquidators,1,16,0,16
bonwit,1,16,0,16
habitue,1,16,0,16
hans,1,16,0,16
leshem,1,16,0,16
cub,1,16,0,16
296,1,16,0,16
culminate,1,16,0,16
purchaser,1,16,0,16
spied,1,16,0,16
detainees,1,16,0,16
nightmares,1,16,0,16
wolfgang,1,16,0,16
dines,1,16,0,16
53rd,1,16,0,16
dunphy,1,16,0,16
copacabana,1,16,0,16
222,1,16,0,16
minn,1,16,0,16
nygaard,1,16,0,16
smarty,1,16,0,16
ctvrtlik,1,16,0,16
logical,1,16,0,16
confession,1,16,0,16
illness,1,16,1,16
intimidation,1,16,0,16
unified,1,16,0,16
trustees,1,16,0,16
intends,1,16,1,16
ostensibly,1,16,0,16
microsoft,1,16,0,16
book,1,16,1,16
spaces,1,16,0,16
mrs,1,16,2,16
inner,1,16,1,16
catalog,1,16,0,16
art,1,16,2,16
centers,1,16,2,16
olympic,1,16,2,16
thing,1,16,3,16
explained,1,16,3,16
added,1,16,3,16
tolerant,1,16,0,16
concentrating,1,16,0,16
copying,1,16,0,16
condom,1,16,0,16
splattered,1,16,0,16
blanketing,1,16,0,16
somewhere,1,16,1,16
lilly,1,16,0,16
teller,1,16,0,16
suffolk,1,16,0,16
bottoms,1,16,0,16
cardboard,1,16,1,16
merged,1,16,0,16
simons,1,16,0,16
swing,1,16,1,16
mercy,1,16,0,16
microscope,1,16,0,16
thrives,1,16,0,16
mater,1,16,0,16
mit,1,16,0,16
pygmy,1,16,0,16
exceedingly,1,16,0,16
rebuilds,1,16,0,16
iridescent,1,16,0,16
farmhouse,1,16,0,16
feasible,1,16,0,16
hyper,1,16,0,16
papa,1,16,0,16
frost,1,16,1,16
plc,1,16,0,16
ghosts,1,16,0,16
gift,1,16,1,16
pinata,1,16,0,16
personalized,1,16,0,16
reconstruct,1,16,0,16
silicon,1,16,1,16
scum,1,16,0,16
defunct,1,16,1,16
cried,1,16,0,16
mossy,1,16,0,16
sabine,1,16,0,16
rust,1,16,1,16
elena,1,16,0,16
dissipates,1,16,0,16
eric,1,16,1,16
estimates,1,16,1,16
rudy,1,16,0,16
na,1,16,1,16
names,1,16,1,16
dual,1,16,1,16
dumb,1,16,0,16
jolly,1,16,0,16
bangkok,1,16,0,16
afterwards,1,16,1,16
acquittal,1,16,0,16
updates,1,16,0,16
1926,1,16,0,16
accelerated,1,16,0,16
unexpectedly,1,16,0,16
40s,1,16,0,16
wasting,1,16,0,16
ultrasound,1,16,0,16
amenities,1,16,0,16
172,1,16,0,16
directs,1,16,0,16
discourage,1,16,0,16
elevate,1,16,0,16
oasis,1,16,0,16
needless,1,16,0,16
wiped,1,16,2,16
inches,1,16,2,16
pursuit,1,16,1,16
purported,1,16,0,16
wore,1,16,2,16
bedding,1,16,0,16
lengths,1,16,0,16
represent,1,16,1,16
wars,1,16,1,16
92,1,16,2,16
ladies,1,16,1,16
fossils,1,16,1,16
fledgling,1,16,1,16
characterized,1,16,2,16
dolls,1,16,1,16
flaps,1,16,0,16
displaying,1,16,0,16
manner,1,16,1,16
distributors,1,16,0,16
chip,1,16,1,16
cards,1,16,2,16
announcing,1,16,1,16
historian,1,16,2,16
weather,1,16,2,16
pins,1,16,0,16
sensation,1,16,0,16
habit,1,16,1,16
vague,1,16,0,16
cute,1,16,1,16
surveying,1,16,0,16
dated,1,16,2,16
core,1,16,2,16
illegal,1,16,2,16
derby,1,16,1,16
iced,1,16,0,16
rocks,1,16,2,16
thriving,1,16,2,16
scraped,1,16,2,16
ours,1,16,1,16
fashionable,1,16,0,16
unusual,1,16,1,16
sophisticated,1,16,2,16
glass,1,16,2,16
reckless,1,16,0,16
coveted,1,16,2,16
liquor,1,16,1,16
01,1,16,0,16
covers,1,16,2,16
drawing,1,16,2,16
suggesting,1,16,2,16
pin,1,16,2,16
page,1,16,2,16
investment,1,16,2,16
digital,1,16,1,16
tell,1,16,2,16
magazine,1,16,2,16
animal,1,16,3,16
fake,1,16,2,16
regular,1,16,2,16
programmers,1,16,0,16
virginia,1,16,0,16
lagoon,1,16,0,16
vine,1,16,0,16
ivy,1,16,0,16
rangoon,1,16,0,16
vines,1,16,0,16
canary,1,16,0,16
breck,1,16,0,16
heber,1,16,0,16
wisteria,1,16,0,16
bluebell,1,16,0,16
indica,1,16,0,16
creeper,1,16,0,16
honeysuckle,1,16,0,16
clematis,1,16,0,16
kauai,1,16,0,16
greenbrier,1,16,0,16
creepers,1,16,0,16
homeboys,1,16,0,16
maples,1,16,0,16
injection,1,16,0,16
climbs,1,16,0,16
pods,1,16,0,16
awash,1,16,0,16
socrates,1,16,0,16
herbaceous,1,16,0,16
jade,1,16,0,16
trish,1,16,0,16
harmful,1,16,1,16
tiffany,1,16,0,16
trusty,1,16,0,16
waterway,1,16,0,16
athlete,1,16,0,16
blooms,1,16,0,16
splintered,1,16,0,16
cheerleaders,1,16,0,16
satiny,1,16,0,16
vernon,1,16,0,16
manzanita,1,16,0,16
curl,1,16,0,16
freddy,1,16,0,16
suede,1,16,0,16
glorious,1,16,0,16
covered,1,16,1,16
senses,1,16,0,16
disintegrating,1,16,0,16
krueger,1,16,0,16
picky,1,16,0,16
creep,1,16,0,16
consuming,1,16,1,16
evil,1,16,1,16
shoes,1,16,1,16
wax,1,16,1,16
readers,1,16,1,16
growing,1,16,1,16
pervasive,1,16,0,16
chester,1,16,0,16
discover,1,16,2,16
codes,1,16,0,16
carpet,1,16,2,16
useful,1,16,2,16
causes,1,16,2,16
another,1,16,3,16
introduced,1,16,2,16
slipped,1,16,2,16
train,1,16,2,16
derived,1,16,2,16
examples,1,16,2,16
homeowners,1,16,0,16
whooping,1,16,0,16
frasier,1,16,0,16
hoisted,1,16,0,16
denny,1,16,0,16
ichabod,1,16,0,16
operators,1,16,0,16
kauffman,1,16,0,16
lowered,1,16,0,16
niles,1,16,0,16
hoist,1,16,0,16
erickson,1,16,0,16
cab,1,16,0,16
sandhill,1,16,0,16
cranes,1,16,0,16
boom,1,16,0,16
marta,1,16,0,16
wreckage,1,16,0,16
siberian,1,16,0,16
peter,1,16,2,16
leone,1,16,0,16
arm,1,16,1,16
coltec,1,16,0,16
flatbed,1,16,0,16
lansing,1,16,0,16
honeywell,1,16,0,16
hanged,1,16,0,16
gantry,1,16,0,16
shatner,1,16,0,16
dangling,1,16,0,16
cato,1,16,0,16
leicester,1,16,0,16
safire,1,16,0,16
steel,1,16,1,16
shipyard,1,16,0,16
ibc,1,16,0,16
goliath,1,16,0,16
kinnear,1,16,0,16
ironworkers,1,16,0,16
turntable,1,16,0,16
croft,1,16,0,16
inspector,1,16,1,16
collapses,1,16,0,16
scotty,1,16,0,16
nrg,1,16,0,16
grammer,1,16,0,16
kenney,1,16,0,16
hoisting,1,16,0,16
kelsey,1,16,0,16
poole,1,16,0,16
robotic,1,16,1,16
syracuse,1,16,1,16
sims,1,16,1,16
hydraulic,1,16,1,16
ken,1,16,0,16
hastert,1,16,0,16
picker,1,16,0,16
wife,1,16,1,16
firefighters,1,16,1,16
erected,1,16,0,16
spacewalk,1,16,0,16
concrete,1,16,1,16
rigging,1,16,0,16
section,1,16,1,16
ed,1,16,1,16
subcommittee,1,16,1,16
debris,1,16,1,16
metal,1,16,2,16
creators,1,16,1,16
lifts,1,16,1,16
studds,1,16,0,16
forklift,1,16,0,16
wrecking,1,16,0,16
notify,1,16,0,16
biggert,1,16,0,16
sling,1,16,0,16
treasurer,1,16,0,16
crashing,1,16,1,16
stephanie,1,16,1,16
schrader,1,16,1,16
pharmaceutical,1,16,1,16
ladder,1,16,1,16
cables,1,16,0,16
midtown,1,16,0,16
depp,1,16,0,16
westborough,1,16,0,16
eva,1,16,0,16
mast,1,16,0,16
51st,1,16,0,16
bill,1,16,2,16
install,1,16,2,16
sky,1,16,2,16
whose,1,16,1,16
mitsubishi,1,16,0,16
terrill,1,16,0,16
censured,1,16,0,16
hoists,1,16,0,16
cuban,1,16,0,16
coen,1,16,0,16
mahoney,1,16,0,16
sabbatini,1,16,0,16
lawsuit,1,16,0,16
stationery,1,16,0,16
unloading,1,16,0,16
imoneynet,1,16,0,16
beams,1,16,1,16
erect,1,16,0,16
vehicle,1,16,2,16
telescoping,1,16,0,16
mangled,1,16,0,16
mindy,1,16,0,16
91st,1,16,0,16
eileen,1,16,0,16
chained,1,16,0,16
crawler,1,16,0,16
stehn,1,16,0,16
krosa,1,16,0,16
divers,1,16,1,16
employees,1,16,1,16
les,1,16,1,16
slings,1,16,0,16
origami,1,16,1,16
ipswich,1,16,0,16
aloft,1,16,1,16
beam,1,16,1,16
demolished,1,16,1,16
rigger,1,16,0,16
jib,1,16,0,16
sany,1,16,0,16
cale,1,16,0,16
leased,1,16,0,16
swings,1,16,0,16
improperly,1,16,0,16
irving,1,16,0,16
side,1,16,3,16
playing,1,16,1,16
working,1,16,2,16
straps,1,16,0,16
leigh,1,16,1,16
cockpit,1,16,0,16
people,1,16,2,16
steeple,1,16,0,16
lampson,1,16,0,16
mantis,1,16,0,16
libertarian,1,16,0,16
cubs,1,16,0,16
birdied,1,16,0,16
bloomberg,1,16,0,16
dolly,1,16,0,16
bribes,1,16,0,16
firemen,1,16,0,16
verplank,1,16,0,16
gondola,1,16,0,16
subcontractor,1,16,0,16
whitman,1,16,0,16
towers,1,16,0,16
schmidt,1,16,0,16
chuter,1,16,0,16
toppling,1,16,0,16
equipped,1,16,2,16
shanghai,1,16,2,16
astronauts,1,16,2,16
money,1,16,1,16
tallest,1,16,1,16
nylon,1,16,1,16
lengthen,1,16,0,16
gingerly,1,16,0,16
idle,1,16,1,16
cement,1,16,2,16
swinging,1,16,1,16
car,1,16,1,16
contractor,1,16,1,16
fred,1,16,1,16
inhabits,1,16,0,16
jody,1,16,0,16
spitz,1,16,0,16
nrc,1,16,0,16
lilith,1,16,0,16
currie,1,16,0,16
lowers,1,16,0,16
jagodzinski,1,16,0,16
barges,1,16,0,16
feverishly,1,16,0,16
icf,1,16,0,16
starter,1,16,0,16
skyward,1,16,0,16
maxim,1,16,0,16
dockside,1,16,0,16
maruyama,1,16,0,16
bellsouth,1,16,0,16
peachtree,1,16,0,16
multiplex,1,16,0,16
manly,1,16,0,16
scaffold,1,16,0,16
predator,1,16,0,16
lydie,1,16,0,16
goodrich,1,16,0,16
jolie,1,16,0,16
cosby,1,16,0,16
portable,1,16,1,16
pension,1,16,0,16
bonfire,1,16,0,16
certification,1,16,0,16
mechanic,1,16,1,16
twisted,1,16,1,16
miami,1,16,1,16
backhoe,1,16,0,16
watching,1,16,2,16
investigators,1,16,1,16
winds,1,16,2,16
iii,1,16,1,16
engines,1,16,1,16
mini,1,16,3,16
yak,1,16,0,16
swinton,1,16,0,16
overton,1,16,0,16
tow,1,16,0,16
manually,1,16,0,16
wayward,1,16,0,16
onboard,1,16,0,16
caprice,1,16,0,16
trustee,1,16,0,16
banged,1,16,0,16
spinoff,1,16,0,16
goosen,1,16,0,16
manitowoc,1,16,0,16
telescopic,1,16,0,16
tumbled,1,16,0,16
lippert,1,16,0,16
commandeered,1,16,0,16
abortion,1,16,0,16
axley,1,16,0,16
dietz,1,16,0,16
csbc,1,16,0,16
emblazoned,1,16,0,16
horseman,1,16,0,16
fastened,1,16,0,16
thames,1,16,0,16
balcony,1,16,0,16
1900,1,16,0,16
gerry,1,16,0,16
submersible,1,16,0,16
collapsing,1,16,0,16
admiral,1,16,0,16
logged,1,16,0,16
unsure,1,16,0,16
indicted,1,16,0,16
rails,1,16,0,16
quincy,1,16,0,16
liberia,1,16,0,16
aransas,1,16,0,16
bundy,1,16,0,16
impsa,1,16,0,16
td,1,16,0,16
towing,1,16,0,16
docks,1,16,0,16
hazel,1,16,0,16
dob,1,16,0,16
ivers,1,16,0,16
qingdao,1,16,0,16
lancaster,1,16,0,16
joyce,1,16,0,16
joanna,1,16,0,16
girders,1,16,0,16
tim,1,16,1,16
erecting,1,16,0,16
willem,1,16,0,16
condominium,1,16,0,16
thornton,1,16,0,16
shipbuilding,1,16,0,16
grove,1,16,1,16
dwight,1,16,1,16
wis,1,16,0,16
tractors,1,16,0,16
skyline,1,16,0,16
shoreline,1,16,0,16
radio,1,16,1,16
tv,1,16,1,16
hundreds,1,16,2,16
supervisor,1,16,1,16
skyscraper,1,16,0,16
cr,1,16,0,16
contractors,1,16,0,16
harness,1,16,0,16
chopra,1,16,0,16
sleepy,1,16,0,16
academic,1,16,0,16
spire,1,16,0,16
generators,1,16,0,16
bjorn,1,16,0,16
tethered,1,16,0,16
shroud,1,16,0,16
upward,1,16,0,16
egl,1,16,0,16
materials,1,16,2,16
strung,1,16,0,16
upper,1,16,2,16
cracks,1,16,2,16
underwater,1,16,2,16
engineer,1,16,1,16
expertise,1,16,2,16
cillian,1,16,0,16
storey,1,16,0,16
fuselage,1,16,0,16
townhouse,1,16,0,16
marshals,1,16,0,16
fitch,1,16,0,16
loomed,1,16,0,16
gossett,1,16,0,16
takin,1,16,0,16
fergus,1,16,0,16
ny,1,16,0,16
dreyfus,1,16,0,16
couture,1,16,0,16
statues,1,16,0,16
provision,1,16,0,16
142,1,16,0,16
mci,1,16,0,16
hydro,1,16,0,16
mcswain,1,16,0,16
bidder,1,16,0,16
dolphin,1,16,0,16
slowest,1,16,0,16
negligent,1,16,0,16
domaine,1,16,0,16
norman,1,16,0,16
pier,1,16,0,16
trillion,1,16,0,16
norwood,1,16,0,16
addict,1,16,0,16
dockyard,1,16,0,16
norfolk,1,16,0,16
towed,1,16,0,16
laird,1,16,0,16
nu,1,16,0,16
prussia,1,16,0,16
collarbone,1,16,0,16
sonar,1,16,0,16
heft,1,16,0,16
glover,1,16,0,16
567,1,16,0,16
ultralight,1,16,0,16
foley,1,16,0,16
migrant,1,16,0,16
outstretched,1,16,0,16
rammed,1,16,0,16
brinton,1,16,0,16
preakness,1,16,0,16
assaulting,1,16,0,16
tilda,1,16,0,16
topples,1,16,0,16
astronaut,1,16,0,16
bludgeoned,1,16,0,16
timed,1,16,0,16
cocaine,1,16,0,16
unfurled,1,16,0,16
wheeled,1,16,0,16
sunken,1,16,0,16
magan,1,16,0,16
supervised,1,16,0,16
280,1,16,0,16
perch,1,16,0,16
railing,1,16,0,16
archibald,1,16,0,16
perata,1,16,0,16
arguments,1,16,0,16
westlake,1,16,0,16
sid,1,16,0,16
whitfield,1,16,0,16
armoured,1,16,0,16
buckhead,1,16,0,16
demolition,1,16,0,16
captivity,1,16,0,16
patricia,1,16,0,16
sweetheart,1,16,0,16
hubei,1,16,0,16
sexually,1,16,0,16
swayed,1,16,0,16
ridiculous,1,16,0,16
borthwick,1,16,0,16
cooperated,1,16,0,16
swooped,1,16,0,16
booms,1,16,0,16
maneuvered,1,16,0,16
pulverizing,1,16,0,16
instantly,1,16,0,16
bofa,1,16,0,16
ti,1,16,0,16
olazabal,1,16,0,16
carded,1,16,0,16
braces,1,16,0,16
sadc,1,16,0,16
scholars,1,16,0,16
scooped,1,16,0,16
huddle,1,16,0,16
carriages,1,16,0,16
freetown,1,16,0,16
thinks,1,16,2,16
seattle,1,16,2,16
picked,1,16,2,16
tore,1,16,1,16
seriously,1,16,2,16
pretty,1,16,2,16
collection,1,16,1,16
tilted,1,16,0,16
frame,1,16,2,16
bureau,1,16,1,16
investigation,1,16,2,16
balloon,1,16,0,16
thorough,1,16,1,16
tribunal,1,16,1,16
plumbing,1,16,0,16
components,1,16,1,16
malone,1,16,0,16
capsule,1,16,0,16
extracted,1,16,0,16
swooping,1,16,0,16
keys,1,16,1,16
scaffolding,1,16,0,16
heap,1,16,0,16
searching,1,16,1,16
taller,1,16,0,16
scroll,1,16,0,16
faulty,1,16,0,16
fanning,1,16,0,16
lecturer,1,16,0,16
hose,1,16,0,16
investigator,1,16,0,16
reviewed,1,16,1,16
elementary,1,16,1,16
girder,1,16,0,16
insurer,1,16,0,16
spacewalks,1,16,0,16
shenyang,1,16,0,16
nurse,1,16,1,16
module,1,16,0,16
rebuilt,1,16,0,16
caved,1,16,0,16
boone,1,16,0,16
biography,1,16,0,16
publishes,1,16,0,16
pumps,1,16,0,16
trailers,1,16,0,16
putt,1,16,0,16
caterpillar,1,16,0,16
longevity,1,16,0,16
mental,1,16,0,16
advertise,1,16,0,16
fervently,1,16,0,16
fore,1,16,0,16
aire,1,16,0,16
fengshan,1,16,0,16
affidavits,1,16,0,16
portland,1,16,0,16
dannenberg,1,16,0,16
266,1,16,0,16
rhonda,1,16,0,16
rhinos,1,16,0,16
gorillas,1,16,0,16
adorned,1,16,0,16
50th,1,16,0,16
strolled,1,16,0,16
fictional,1,16,0,16
daphne,1,16,0,16
papermaking,1,16,0,16
dangles,1,16,0,16
proxy,1,16,0,16
flesch,1,16,0,16
naral,1,16,0,16
turbine,1,16,0,16
smacked,1,16,0,16
bolt,1,16,0,16
rangel,1,16,0,16
scrum,1,16,0,16
agnes,1,16,0,16
strap,1,16,0,16
merit,1,16,0,16
workmen,1,16,0,16
murdering,1,16,0,16
botanic,1,16,0,16
kathleen,1,16,0,16
booz,1,16,0,16
graceful,1,16,0,16
fireman,1,16,0,16
retief,1,16,0,16
joystick,1,16,0,16
jocelyn,1,16,0,16
modular,1,16,0,16
respirator,1,16,0,16
queensboro,1,16,0,16
demolishing,1,16,0,16
flung,1,16,0,16
cathedral,1,16,0,16
unsealed,1,16,0,16
ravine,1,16,0,16
deferred,1,16,0,16
tripod,1,16,0,16
mondex,1,16,0,16
floodlights,1,16,0,16
busan,1,16,0,16
trucked,1,16,0,16
decemberists,1,16,0,16
firsthand,1,16,0,16
burrows,1,16,0,16
misconduct,1,16,0,16
mistakes,1,16,0,16
kodiak,1,16,0,16
railcar,1,16,0,16
patuxent,1,16,0,16
krupp,1,16,0,16
untimely,1,16,0,16
deranged,1,16,0,16
uptight,1,16,0,16
tsung,1,16,0,16
brigade,1,16,0,16
pylon,1,16,0,16
caller,1,16,0,16
motif,1,16,0,16
motionless,1,16,0,16
greenleaf,1,16,0,16
putts,1,16,0,16
615,1,16,0,16
restaurateur,1,16,0,16
janitor,1,16,0,16
pompous,1,16,0,16
realizes,1,16,0,16
pontoon,1,16,0,16
taming,1,16,0,16
millennium,1,16,0,16
doi,1,16,0,16
211,1,16,0,16
prep,1,16,0,16
stacia,1,16,0,16
howell,1,16,0,16
elevator,1,16,0,16
outage,1,16,0,16
authored,1,16,0,16
ryuji,1,16,0,16
refueling,1,16,0,16
aurora,1,16,0,16
lin,1,16,0,16
whistleblower,1,16,0,16
fuelling,1,16,0,16
thyroid,1,16,0,16
attachment,1,16,0,16
oversees,1,16,0,16
eduard,1,16,0,16
humvee,1,16,0,16
lied,1,16,0,16
staircase,1,16,0,16
electricians,1,16,0,16
overloading,1,16,0,16
overloaded,1,16,0,16
anita,1,16,0,16
widows,1,16,0,16
cochrane,1,16,0,16
precarious,1,16,0,16
sgt,1,16,0,16
exelon,1,16,0,16
tipping,1,16,0,16
wilkinson,1,16,0,16
escorts,1,16,0,16
welker,1,16,0,16
remarked,1,16,0,16
theological,1,16,0,16
118,1,16,0,16
logistics,1,16,0,16
shearing,1,16,0,16
ashdod,1,16,0,16
erikson,1,16,0,16
erin,1,16,0,16
gao,1,16,0,16
spacewalkers,1,16,0,16
commuters,1,16,0,16
evansville,1,16,0,16
pinned,1,16,0,16
shareholder,1,16,0,16
euphoric,1,16,0,16
longshore,1,16,0,16
pinera,1,16,0,16
condor,1,16,0,16
12b,1,16,0,16
teed,1,16,0,16
convicts,1,16,0,16
prosecuting,1,16,0,16
viper,1,16,0,16
malfunctioning,1,16,0,16
convent,1,16,0,16
protester,1,16,0,16
beverly,1,16,0,16
frazier,1,16,0,16
dudley,1,16,0,16
nelms,1,16,0,16
dozier,1,16,0,16
manchurian,1,16,0,16
alpha,1,16,0,16
snipers,1,16,0,16
bello,1,16,0,16
potsdam,1,16,0,16
neuwirth,1,16,0,16
negligence,1,16,0,16
palmer,1,16,0,16
correspondence,1,16,0,16
cindy,1,16,0,16
magnificent,1,16,0,16
allenby,1,16,0,16
amur,1,16,0,16
cora,1,16,0,16
yunnan,1,16,0,16
hauls,1,16,0,16
tortoise,1,16,0,16
starboard,1,16,0,16
lenin,1,16,0,16
softly,1,16,0,16
manslaughter,1,16,0,16
ambulances,1,16,0,16
inferno,1,16,0,16
winch,1,16,0,16
americana,1,16,0,16
corpse,1,16,0,16
randall,1,16,0,16
flat,1,16,3,16
proper,1,16,2,16
directions,1,16,2,16
extract,1,16,3,16
lights,1,16,2,16
licensed,1,16,2,16
creative,1,16,2,16
expenses,1,16,0,16
upright,1,16,2,16
industries,1,16,1,16
citation,1,16,0,16
insurance,1,16,2,16
exposed,1,16,2,16
drums,1,16,1,16
cleared,1,16,2,16
archaeologists,1,16,1,16
grade,1,16,2,16
skills,1,16,1,16
assemble,1,16,2,16
ultimately,1,16,1,16
jumped,1,16,2,16
millimeter,1,16,1,16
employers,1,16,0,16
manned,1,16,0,16
frankie,1,16,0,16
mammoth,1,16,0,16
snowfall,1,16,0,16
sands,1,16,0,16
indictments,1,16,0,16
allen,1,16,1,16
stevens,1,16,0,16
wires,1,16,0,16
cites,1,16,0,16
welder,1,16,0,16
hire,1,16,0,16
frances,1,16,0,16
stairs,1,16,0,16
hemingway,1,16,0,16
ballast,1,16,0,16
appreciate,1,16,1,16
angelina,1,16,0,16
austin,1,16,1,16
auditors,1,16,0,16
pilings,1,16,0,16
imbalance,1,16,0,16
assembling,1,16,0,16
sailors,1,16,0,16
prizes,1,16,0,16
nude,1,16,0,16
barrier,1,16,1,16
descends,1,16,0,16
descending,1,16,0,16
qualifications,1,16,0,16
polymer,1,16,1,16
unsafe,1,16,0,16
jimenez,1,16,0,16
bulky,1,16,0,16
invention,1,16,0,16
transferring,1,16,0,16
crawled,1,16,0,16
firefighter,1,16,0,16
canopy,1,16,0,16
katowice,1,16,0,16
carpenters,1,16,0,16
turnovers,1,16,0,16
unfamiliar,1,16,0,16
symbolizes,1,16,0,16
peeled,1,16,1,16
minds,1,16,1,16
decipher,1,16,0,16
meg,1,16,0,16
unsuccessful,1,16,0,16
disassembling,1,16,0,16
dislodge,1,16,0,16
counterfeiting,1,16,0,16
towered,1,16,0,16
roadway,1,16,0,16
marines,1,16,0,16
counseling,1,16,0,16
felled,1,16,0,16
muddy,1,16,0,16
43rd,1,16,0,16
ways,1,16,3,16
task,1,16,4,16
cottage,1,16,2,16
arrested,1,16,2,16
moments,1,16,2,16
1969,1,16,0,16
workshop,1,16,2,16
smoothly,1,16,2,16
1960s,1,16,2,16
arena,1,16,2,16
slash,1,16,0,16
fiction,1,16,2,16
sometime,1,16,2,16
polish,1,16,2,16
shovel,1,16,0,16
perspective,1,16,2,16
apply,1,16,2,16
executives,1,16,2,16
grip,1,16,1,16
glue,1,16,1,16
slides,1,16,0,16
handlers,1,16,0,16
ought,1,16,2,16
muck,1,16,1,16
suite,1,16,0,16
retaining,1,16,0,16
neighborhoods,1,16,1,16
virtually,1,16,1,16
boulevard,1,16,0,16
