,rel,strength,label,pairs,rel_names
1568,12.95,0.0010782511572301828,shape,"('round', 'bucket')",variability_limited
1569,13.0,0.0,color,"('red', 'cowpeas')",variability_limited
1570,13.3,0.0026452790850499197,function-action,"('used_in_cooking', 'coconut')",variability_limited
1571,12.8,0.0018995465134324476,taste,"('sweet', 'walnut')",variability_limited
1572,13.0,0.009354715206128655,color,"('black', 'cherry')",variability_limited
1573,13.3,0.005741901189356498,function-action,"('used_in_cooking', 'chicken')",variability_limited
1574,13.0,0.0012759167274565568,color,"('black', 'skunk')",variability_limited
1575,13.25,0.0,material,"('made_of_wood', 'trave')",variability_limited
1576,12.8,0.004954886836634803,taste,"('sweet', 'soup')",variability_limited
1577,12.8,0.004804086877081936,taste,"('sweet', 'cabbage')",variability_limited
1578,13.25,0.0030320688673034064,material,"('made_of_wood', 'drum')",variability_limited
1579,13.3,0.0010532604624993824,function-action,"('used_in_cooking', 'pineapple')",variability_limited
1580,13.3,0.00044863697447842,function-action,"('used_in_cooking', 'cutter')",variability_limited
1581,13.0,0.0,color,"('yellow', 'lion')",variability_limited
1582,13.25,0.0,material,"('made_of_wood', 'armrest')",variability_limited
1583,13.3,0.0,function-action,"('used_in_cooking', 'corkscrew')",variability_limited
1584,13.0,0.0,color,"('yellow', 'plum')",variability_limited
1585,12.95,0.0,shape,"('square', 'dumbwaiter')",variability_limited
1586,13.25,0.0012357356514697288,material,"('made_of_wood', 'rail')",variability_limited
1587,12.95,0.0005282672530849188,shape,"('round', 'condiment')",variability_limited
1588,13.0,0.0,color,"('red', 'echinocereus')",variability_limited
1589,13.25,0.0035576647737090104,material,"('made_of_wood', 'wheelbarrow')",variability_limited
1590,12.8,0.0025369954524335973,taste,"('sweet', 'hazelnut')",variability_limited
1591,13.3,0.0,function-action,"('roll', 'eyelet')",variability_limited
1592,13.0,0.0,color,"('yellow', 'pineapple')",variability_limited
1593,13.0,0.02141934453335716,color,"('blue', 'parrotfish')",variability_limited
1594,12.8,0.006015046434383046,taste,"('sweet', 'plantain')",variability_limited
1595,13.0,0.0012621601968916781,color,"('black', 'bat')",variability_limited
1596,12.8,0.01248763097439039,taste,"('juicy', 'coconut')",variability_limited
1597,12.95,0.0,shape,"('square', 'sunroom')",variability_limited
1598,12.95,0.0007781438670448093,shape,"('round', 'butter')",variability_limited
1599,13.0,0.003471839323180856,color,"('red', 'flame')",variability_limited
1600,13.0,0.010904422198240121,color,"('black', 'currawong')",variability_limited
1601,12.95,0.0,shape,"('square', 'basement')",variability_limited
1602,12.95,0.0,shape,"('square', 'luggage')",variability_limited
1603,13.0,0.01417774748143996,color,"('red', 'mamey')",variability_limited
1604,13.3,0.00045284888523759975,function-action,"('used_in_cooking', 'ham')",variability_limited
1605,12.8,0.0,taste,"('juicy', 'veg')",variability_limited
1606,12.95,0.0009349449542174873,shape,"('round', 'spoon')",variability_limited
1607,13.0,0.002414027735402943,color,"('red', 'allspice')",variability_limited
1608,12.95,0.0,shape,"('square', 'rack')",variability_limited
1609,12.8,0.01589543962345293,taste,"('sweet', 'soy')",variability_limited
1610,13.25,0.04059774273154679,material,"('made_of_wood', 'soundbox')",variability_limited
1611,13.0,0.0013768269365400936,color,"('green', 'grape')",variability_limited
1612,13.0,0.0014861431178983444,color,"('black', 'jade')",variability_limited
1613,13.25,0.0029470400291964397,material,"('made_of_wood', 'beam')",variability_limited
1614,13.0,0.0,color,"('red', 'mangifera')",variability_limited
1615,13.0,0.0,color,"('yellow', 'champagne')",variability_limited
1616,12.8,0.005000750765281957,taste,"('sweet', 'peanut')",variability_limited
1617,13.0,0.002589324911303565,color,"('blue', 'water')",variability_limited
1618,12.95,0.0010703821148370918,shape,"('round', 'marzipan')",variability_limited
1619,13.0,0.0,color,"('black', 'acaridae')",variability_limited
1620,13.3,0.0,function-action,"('roll', 'tappet')",variability_limited
1621,13.3,0.00040424961397960747,function-action,"('used_in_cooking', 'cleaver')",variability_limited
1622,12.8,0.031360423060329726,taste,"('sweet', 'dessert')",variability_limited
1623,13.3,0.004077229089972469,function-action,"('fly', 'capsule')",variability_limited
1624,13.3,0.0006106957572811722,function-action,"('roll', 'nozzle')",variability_limited
1625,12.95,0.0004932546322849616,shape,"('round', 'pudding')",variability_limited
1626,13.25,0.013427605132719114,material,"('made_of_wood', 'railing')",variability_limited
1627,13.0,0.0003737368839399409,color,"('green', 'slug')",variability_limited
1628,12.8,0.00015579698235687915,taste,"('sweet', 'fry')",variability_limited
1629,13.3,0.0030422459203000036,function-action,"('roll', 'cart')",variability_limited
1630,12.8,0.0,taste,"('juicy', 'ham')",variability_limited
1631,13.0,0.010981349260234594,color,"('red', 'fox')",variability_limited
1632,13.0,0.0010486977797278612,color,"('red', 'grapefruit')",variability_limited
1633,12.8,0.0,taste,"('sweet', 'pome')",variability_limited
1634,13.0,0.0,color,"('red', 'bloodstone')",variability_limited
1635,12.95,0.0,shape,"('square', 'sharpener')",variability_limited
1636,13.3,0.0009713474439975374,function-action,"('roll', 'grip')",variability_limited
1637,13.0,0.003144138208151162,color,"('red', 'vinegar')",variability_limited
1638,13.0,0.0005651290411112166,color,"('black', 'rice')",variability_limited
1639,12.8,0.006769915646888505,taste,"('sweet', 'radish')",variability_limited
1640,13.3,0.0,function-action,"('used_in_cooking', 'plier')",variability_limited
1641,13.3,0.0,function-action,"('roll', 'urethane')",variability_limited
1642,13.25,0.015262585707384984,material,"('made_of_wood', 'bridge')",variability_limited
1643,13.0,0.004978912962241836,color,"('green', 'banana')",variability_limited
1644,13.25,0.00016647457890727642,material,"('made_of_wood', 'guitar')",variability_limited
1645,13.25,0.002070764186678755,material,"('made_of_wood', 'flute')",variability_limited
1646,13.25,0.0,material,"('made_of_wood', 'kickstand')",variability_limited
1647,13.3,0.00029483039094943005,function-action,"('roll', 'glass')",variability_limited
1648,13.0,0.005444948678803311,color,"('green', 'bottle')",variability_limited
1649,13.0,0.010588976555594331,color,"('red', 'apricot')",variability_limited
1650,13.0,0.005911194695923866,color,"('red', 'robin')",variability_limited
1651,13.3,0.001325225771672169,function-action,"('roll', 'tub')",variability_limited
1652,12.8,0.0028638893866491564,taste,"('sweet', 'rye')",variability_limited
1653,13.0,0.000550361000074822,color,"('green', 'tank')",variability_limited
1654,13.25,0.004009164737013186,material,"('made_of_wood', 'sword')",variability_limited
1655,13.0,0.011595192350784838,color,"('green', 'turtle')",variability_limited
1656,12.8,0.004140254295753088,taste,"('sweet', 'condiment')",variability_limited
1657,12.95,0.0,shape,"('square', 'stairwell')",variability_limited
1658,12.8,0.0018573617384149872,taste,"('sweet', 'beet')",variability_limited
1659,13.0,0.007271896626547345,color,"('green', 'kingfisher')",variability_limited
1660,12.8,0.0169165064148524,taste,"('juicy', 'vegetable')",variability_limited
1661,13.0,0.0006583403523254187,color,"('red', 'chutney')",variability_limited
1662,12.8,0.0026119823315817856,taste,"('juicy', 'salad')",variability_limited
1663,13.3,0.0007607889329547427,function-action,"('roll', 'mandrel')",variability_limited
1664,13.0,0.0008271195810046433,color,"('blue', 'night')",variability_limited
1665,13.25,0.001560677128841782,material,"('made_of_wood', 'rake')",variability_limited
1666,12.95,0.0,shape,"('square', 'file')",variability_limited
1667,13.25,0.0022665145257467433,material,"('made_of_wood', 'bow')",variability_limited
1668,13.0,0.0,color,"('yellow', 'peach')",variability_limited
1669,13.0,0.00580883110906808,color,"('red', 'crab')",variability_limited
1670,13.0,0.0048837283825598965,color,"('blue', 'flame')",variability_limited
1671,13.0,0.00010183956007454047,color,"('black', 'paridae')",variability_limited
1672,13.3,0.0,function-action,"('used_in_cooking', 'spiciness')",variability_limited
1673,12.8,0.003949799450157844,taste,"('juicy', 'pumpkin')",variability_limited
1674,13.3,0.0033167856566604513,function-action,"('used_in_cooking', 'vinegar')",variability_limited
1675,12.8,0.00825343702627165,taste,"('juicy', 'onion')",variability_limited
1676,12.95,0.0005737086442614319,shape,"('round', 'pancake')",variability_limited
1677,12.95,0.0,shape,"('square', 'clipboard')",variability_limited
1678,12.95,0.0,shape,"('square', 'armrest')",variability_limited
1679,13.0,0.0010379000702588604,color,"('green', 'glass')",variability_limited
1680,13.3,0.000294468380304851,function-action,"('roll', 'acrylic')",variability_limited
1681,12.8,0.00612887577401245,taste,"('sweet', 'carrot')",variability_limited
1682,13.0,0.0,color,"('green', 'cucurbit')",variability_limited
1683,12.95,0.0,shape,"('square', 'countertop')",variability_limited
1684,13.0,0.0,color,"('yellow', 'grapefruit')",variability_limited
1685,12.95,0.0,shape,"('square', 'bookshelf')",variability_limited
1686,13.0,0.0033387570431807827,color,"('green', 'radish')",variability_limited
1687,12.95,0.0,shape,"('round', 'popsicle')",variability_limited
1688,12.95,0.0032975608168399357,shape,"('round', 'nut')",variability_limited
1689,12.95,0.0008686638427514547,shape,"('round', 'apple')",variability_limited
1690,13.0,0.001386730539263134,color,"('black', 'cow')",variability_limited
1691,12.8,0.0,taste,"('sweet', 'veg')",variability_limited
1692,12.8,0.002862399801504849,taste,"('sweet', 'pork')",variability_limited
1693,13.3,0.0019798012873228177,function-action,"('used_in_cooking', 'rhubarb')",variability_limited
1694,13.3,0.0005554283456530122,function-action,"('used_in_cooking', 'prawn')",variability_limited
1695,13.3,0.00024282675944430857,function-action,"('used_in_cooking', 'taco')",variability_limited
1696,13.0,6.901738721681808e-05,color,"('black', 'beetle')",variability_limited
1697,12.95,0.0,shape,"('square', 'hardware')",variability_limited
1698,13.25,0.006825627310532226,material,"('made_of_wood', 'tray')",variability_limited
1699,13.0,0.0,color,"('red', 'ladybird')",variability_limited
1700,13.0,0.01268531961138645,color,"('black', 'cat')",variability_limited
1701,12.95,0.011877174172549784,shape,"('round', 'nutlet')",variability_limited
1702,12.8,0.0008728752855421729,taste,"('juicy', 'bean')",variability_limited
1703,13.25,0.004091338746995575,material,"('made_of_wood', 'fipple')",variability_limited
1704,13.3,0.00159993987159348,function-action,"('used_in_cooking', 'chutney')",variability_limited
1705,13.0,0.002546852372704242,color,"('red', 'geranium')",variability_limited
1706,13.25,0.012968983351827333,material,"('made_of_wood', 'footrest')",variability_limited
1707,13.3,0.0,function-action,"('used_in_cooking', 'scraper')",variability_limited
1708,13.0,0.0009542141117804226,color,"('red', 'coffee')",variability_limited
1709,13.3,0.00018693707727877672,function-action,"('swim', 'runner')",variability_limited
1710,13.0,0.003124665053821928,color,"('black', 'lion')",variability_limited
1711,12.8,0.0021328144746090715,taste,"('juicy', 'corn')",variability_limited
1712,13.0,0.00028958058729913375,color,"('green', 'wasp')",variability_limited
1713,12.95,0.0033402082049070318,shape,"('round', 'cabbage')",variability_limited
1714,12.8,0.0,taste,"('juicy', 'damson')",variability_limited
1715,12.8,0.0024314710810061577,taste,"('sweet', 'asparagus')",variability_limited
1716,12.8,0.0021309263290081705,taste,"('juicy', 'fennel')",variability_limited
1717,13.0,0.0,color,"('red', 'shallot')",variability_limited
1718,13.0,0.000542931660065322,color,"('green', 'maize')",variability_limited
1719,12.8,0.0,taste,"('sweet', 'soursop')",variability_limited
1720,13.0,0.005755717742558403,color,"('red', 'barn')",variability_limited
1721,12.95,0.0007838800659072184,shape,"('round', 'doughnut')",variability_limited
1722,12.85,0.008092383574144324,part,"('wings', 'insect')",variability_limited
1723,13.0,0.002344740462213307,color,"('black', 'leopard')",variability_limited
1724,12.8,0.00024740960983052275,taste,"('sweet', 'legume')",variability_limited
1725,12.95,0.0,shape,"('square', 'typewriter')",variability_limited
1726,12.8,0.00044848913772005866,taste,"('juicy', 'chutney')",variability_limited
1727,13.25,0.0037101373163872086,material,"('made_of_wood', 'washtub')",variability_limited
1728,12.95,0.0,shape,"('square', 'newspaper')",variability_limited
1729,13.0,0.0,color,"('yellow', 'goldfish')",variability_limited
1730,12.8,0.0,taste,"('sweet', 'lingonberry')",variability_limited
1731,13.0,0.0,color,"('red', 'aubergine')",variability_limited
1732,12.8,0.005282925185322791,taste,"('sweet', 'puree')",variability_limited
1733,12.8,0.0,taste,"('sweet', 'hackberry')",variability_limited
1734,12.95,0.0,shape,"('round', 'ashtray')",variability_limited
1735,13.3,0.0027639748922246724,function-action,"('fly', 'craft')",variability_limited
1736,13.0,0.01928041103173684,color,"('red', 'magpie')",variability_limited
1737,13.0,0.0021555066932912553,color,"('red', 'weed')",variability_limited
1738,12.8,0.05933896052989236,taste,"('juicy', 'tomato')",variability_limited
1739,15.0,0.0011453417339811719,color,"('red', 'cake')",variability_open
1740,14.95,0.009654518673869386,shape,"('round', 'table')",variability_open
1741,15.0,0.00019007964004252702,color,"('green', 'oven')",variability_open
1742,15.0,0.0006579878651075775,color,"('blue', 'pot')",variability_open
1743,15.0,0.00400094300248817,color,"('red', 'balloon')",variability_open
1744,15.0,0.000660845234379288,color,"('red', 'syrup')",variability_open
1745,15.25,0.0030720532586391344,material,"('made_of_wood', 'puppet')",variability_open
1746,15.0,0.001456859995836848,color,"('red', 'sauce')",variability_open
1747,14.95,0.00016139942681489216,shape,"('round', 'sauce')",variability_open
1748,15.0,0.007177173267383097,color,"('red', 'ink')",variability_open
1749,15.0,0.00029826342525339245,color,"('blue', 'taxi')",variability_open
1750,15.0,0.0015441762818302937,color,"('green', 'stocking')",variability_open
1751,15.0,0.014948496506407092,color,"('blue', 'parrot')",variability_open
1752,14.95,0.000673341480048403,shape,"('round', 'candy')",variability_open
1753,15.0,0.002686558999592742,color,"('red', 'candy')",variability_open
1754,15.0,0.0012057712764934247,color,"('red', 'clothing')",variability_open
1755,14.95,0.0,shape,"('round', 'vinaigrette')",variability_open
1756,15.0,0.00030976307837300455,color,"('black', 'hose')",variability_open
1757,15.0,8.377165580571873e-05,color,"('black', 'football')",variability_open
1758,14.95,0.0008294936426600591,shape,"('round', 'scone')",variability_open
1759,15.0,0.004694125418834692,color,"('blue', 'hose')",variability_open
1760,15.0,0.0012699911240575603,color,"('red', 'couch')",variability_open
1761,14.95,0.0013930689613531695,shape,"('round', 'snack')",variability_open
1762,14.95,0.0005282672530849188,shape,"('round', 'condiment')",variability_open
1763,14.95,0.00025855159865128006,shape,"('round', 'custard')",variability_open
1764,15.0,0.003296618318783624,color,"('black', 'dress')",variability_open
1765,15.0,0.00035408026590644514,color,"('black', 'car')",variability_open
1766,14.95,0.0013257010861364787,shape,"('round', 'dessert')",variability_open
1767,15.0,0.0,color,"('yellow', 'pansy')",variability_open
1768,15.0,0.0003425386604277671,color,"('red', 'jeep')",variability_open
1769,14.95,0.0,shape,"('square', 'workspace')",variability_open
1770,15.0,0.0004955116649178847,color,"('black', 'balloon')",variability_open
1771,14.95,0.0,shape,"('square', 'sunroom')",variability_open
1772,14.95,0.0007781438670448093,shape,"('round', 'butter')",variability_open
1773,15.0,0.00585318440473591,color,"('black', 'bird')",variability_open
1774,15.0,0.001919848294643729,color,"('black', 'market')",variability_open
1775,14.95,0.0,shape,"('square', 'hallway')",variability_open
1776,14.95,0.0,shape,"('round', 'lolly')",variability_open
1777,15.0,0.021391986257764832,color,"('blue', 'bird')",variability_open
1778,15.0,0.0006555086321279462,color,"('green', 'world')",variability_open
1779,14.95,0.0,shape,"('square', 'tart')",variability_open
1780,15.0,0.0006422836836935316,color,"('black', 'insect')",variability_open
1781,14.8,0.0,taste,"('sweet', 'achene')",variability_open
1782,15.0,0.0018635908039045454,color,"('blue', 'bus')",variability_open
1783,15.0,0.0007328425596306828,color,"('red', 'glass')",variability_open
1784,15.0,0.003535099190626445,color,"('black', 'snake')",variability_open
1785,15.0,9.90490208920322e-05,color,"('green', 'recorder')",variability_open
1786,14.85,0.0022718282972303745,part,"('wheels', 'luggage')",variability_open
1787,14.95,0.0,shape,"('square', 'snack')",variability_open
1788,14.95,0.0,shape,"('round', 'fondant')",variability_open
1789,14.95,0.005601266750417084,shape,"('round', 'bread')",variability_open
1790,14.95,0.0010703821148370918,shape,"('round', 'marzipan')",variability_open
1791,15.0,0.0,color,"('blue', 'recorder')",variability_open
1792,14.95,0.0010341799239440433,shape,"('round', 'pasta')",variability_open
1793,15.0,0.002285517816927903,color,"('green', 'limousine')",variability_open
1794,15.0,0.003962883876184296,color,"('blue', 'cloak')",variability_open
1795,14.95,0.0,shape,"('square', 'workroom')",variability_open
1796,15.0,0.000331422332651883,color,"('green', 'hose')",variability_open
1797,14.95,0.003136076672178268,shape,"('round', 'box')",variability_open
1798,14.95,0.002689758772106646,shape,"('round', 'cheese')",variability_open
1799,14.95,0.0019135470981582797,shape,"('round', 'fruit')",variability_open
1800,14.95,0.0,shape,"('square', 'dresser')",variability_open
1801,15.0,0.0046708269086957604,color,"('red', 'fruit')",variability_open
1802,15.0,0.0138014771538206,color,"('red', 'paint')",variability_open
1803,15.0,0.00048322375201185504,color,"('blue', 'football')",variability_open
1804,15.0,0.0009610146100906408,color,"('blue', 'car')",variability_open
1805,15.0,0.009288282504299058,color,"('blue', 'dress')",variability_open
1806,14.95,0.004205896363172768,shape,"('round', 'dough')",variability_open
1807,15.0,0.0004671797800942609,color,"('black', 'glass')",variability_open
1808,15.0,0.002362205089752553,color,"('black', 'suit')",variability_open
1809,14.95,0.0,shape,"('square', 'room')",variability_open
1810,15.0,0.001420570511228293,color,"('red', 'ring')",variability_open
1811,14.95,0.0,shape,"('square', 'dining')",variability_open
1812,15.0,0.0,color,"('yellow', 'bus')",variability_open
1813,15.0,0.006609399013178004,color,"('blue', 'parakeet')",variability_open
1814,15.0,0.0009867207419830845,color,"('black', 'nightmare')",variability_open
1815,15.0,0.0010699103748764284,color,"('green', 'sauce')",variability_open
1816,15.0,0.001513946543475171,color,"('green', 'ink')",variability_open
1817,15.0,0.0004492766867359609,color,"('blue', 'balloon')",variability_open
1818,15.0,0.0048610734481283864,color,"('black', 'gown')",variability_open
1819,15.0,0.0079753637963535,color,"('blue', 'plumage')",variability_open
1820,14.95,0.0,shape,"('square', 'kitchen')",variability_open
1821,14.95,0.003193142115137224,shape,"('round', 'tray')",variability_open
1822,15.0,0.005444948678803311,color,"('green', 'bottle')",variability_open
1823,15.0,0.0008495468866795285,color,"('blue', 'insect')",variability_open
1824,15.0,0.0014308667383035442,color,"('blue', 'clothing')",variability_open
1825,15.0,0.000550361000074822,color,"('green', 'tank')",variability_open
1826,15.25,0.0,material,"('made_of_wood', 'modillion')",variability_open
1827,15.0,0.014077871710276864,color,"('red', 'hair')",variability_open
1828,14.95,0.0,shape,"('square', 'cafeteria')",variability_open
1829,15.0,0.00590681376658269,color,"('black', 'paint')",variability_open
1830,15.0,0.0,color,"('red', 'lewisia')",variability_open
1831,14.95,0.0007417998774336131,shape,"('round', 'candle')",variability_open
1832,15.0,0.001077683282119325,color,"('red', 'pansy')",variability_open
1833,14.95,0.0,shape,"('square', 'floor')",variability_open
1834,15.0,0.0008946147340603411,color,"('green', 'jeep')",variability_open
1835,15.0,0.0006583403523254187,color,"('red', 'chutney')",variability_open
1836,15.0,0.006043080536230908,color,"('red', 'flower')",variability_open
1837,14.95,0.0,shape,"('round', 'quesadilla')",variability_open
1838,15.0,0.0007820965135475355,color,"('blue', 'jeep')",variability_open
1839,15.0,0.016715699346960964,color,"('red', 'lipstick')",variability_open
1840,15.0,0.0006648357651247539,color,"('red', 'pot')",variability_open
1841,15.0,0.002450547855453707,color,"('red', 'juice')",variability_open
1842,15.0,0.0005558900357393417,color,"('red', 'oven')",variability_open
1843,14.95,0.002185829354088176,shape,"('round', 'biscuit')",variability_open
1844,14.95,0.0,shape,"('square', 'button')",variability_open
1845,15.0,0.0007595304398771122,color,"('black', 'bra')",variability_open
1846,15.0,0.00010183956007454047,color,"('black', 'paridae')",variability_open
1847,14.95,0.0,shape,"('square', 'tray')",variability_open
1848,15.0,0.0022600110749813013,color,"('blue', 'bra')",variability_open
1849,14.8,0.00825343702627165,taste,"('juicy', 'onion')",variability_open
1850,14.95,0.0,shape,"('square', 'marble')",variability_open
1851,14.95,0.0005737086442614319,shape,"('round', 'pancake')",variability_open
1852,15.0,0.00266332625129725,color,"('green', 'dress')",variability_open
1853,15.0,0.002895578419936698,color,"('black', 'lantern')",variability_open
1854,15.0,0.0003139469627762936,color,"('blue', 'boot')",variability_open
1855,15.0,0.0011514324754743858,color,"('blue', 'blossom')",variability_open
1856,15.0,0.0024341962434430496,color,"('blue', 'lantern')",variability_open
1857,15.0,0.0010379000702588604,color,"('green', 'glass')",variability_open
1858,14.95,0.00048604132039860954,shape,"('round', 'bedroom')",variability_open
1859,15.0,0.010008811262265153,color,"('black', 'hair')",variability_open
1860,15.0,0.0014748233036331927,color,"('blue', 'glass')",variability_open
1861,15.0,0.000333102121579603,color,"('black', 'parka')",variability_open
1862,15.0,0.002179738706163767,color,"('blue', 'suit')",variability_open
1863,15.0,0.0021643469708305194,color,"('red', 'car')",variability_open
1864,14.95,0.0,shape,"('round', 'popsicle')",variability_open
1865,14.8,0.0008623214462745744,taste,"('juicy', 'candy')",variability_open
1866,15.0,0.0,color,"('yellow', 'paint')",variability_open
1867,15.0,0.006571440649326934,color,"('blue', 'gown')",variability_open
1868,15.0,0.004501218607532341,color,"('blue', 'feather')",variability_open
1869,14.95,0.0020285962789127637,shape,"('round', 'pastry')",variability_open
1870,15.0,0.0009639930498990182,color,"('black', 'pot')",variability_open
1871,15.0,0.001084170240181366,color,"('green', 'insect')",variability_open
1872,15.0,0.00016852600862916987,color,"('black', 'oven')",variability_open
1873,15.0,0.0026963450822528583,color,"('red', 'peony')",variability_open
1874,15.0,0.00014461296790451401,color,"('black', 'jean')",variability_open
1875,15.25,0.0,material,"('made_of_wood', 'chamfer')",variability_open
1876,15.0,0.00046251735467624043,color,"('black', 'umbrella')",variability_open
1877,15.0,0.005206945273045465,color,"('green', 'paint')",variability_open
1878,15.0,0.003998020926868934,color,"('green', 'fruit')",variability_open
1879,14.95,0.0,shape,"('square', 'hardware')",variability_open
1880,14.8,0.0017131153639538428,taste,"('juicy', 'dessert')",variability_open
1881,14.8,0.0005336332346993468,taste,"('sweet', 'gift')",variability_open
1882,15.0,0.002167659240009213,color,"('blue', 'umbrella')",variability_open
1883,15.0,0.00881023428081593,color,"('blue', 'paint')",variability_open
1884,14.95,0.0,shape,"('round', 'pomade')",variability_open
1885,14.95,0.0,shape,"('round', 'breadcrumb')",variability_open
1886,14.95,0.0,shape,"('round', 'puree')",variability_open
1887,15.0,0.0015749398425646142,color,"('red', 'bus')",variability_open
1888,15.0,0.0015349303053848282,color,"('green', 'ring')",variability_open
1889,15.0,0.001687020393858531,color,"('green', 'agenda')",variability_open
1890,15.0,0.00116121800396925,color,"('blue', 'ring')",variability_open
1891,14.95,0.0025401986281621217,shape,"('round', 'berry')",variability_open
1892,14.95,0.0,shape,"('square', 'closet')",variability_open
1893,15.0,4.671293644389909e-05,color,"('red', 'recorder')",variability_open
1894,14.95,0.013395902656397786,shape,"('round', 'shape')",variability_open
1895,14.95,0.0013929846301064346,shape,"('round', 'omelette')",variability_open
1896,15.0,0.0033179227350082553,color,"('blue', 'fish')",variability_open
1897,15.0,0.0005736029031372344,color,"('green', 'bra')",variability_open
1898,15.0,0.0,color,"('yellow', 'orchid')",variability_open
1899,15.0,0.0,color,"('yellow', 'sandpaper')",variability_open
1900,14.8,0.0014734478646051248,taste,"('sweet', 'flavoring')",variability_open
1901,15.0,0.0013848303897369574,color,"('red', 'chameleon')",variability_open
1902,15.0,0.0,color,"('yellow', 'flower')",variability_open
1903,14.95,0.0010256085932123802,shape,"('round', 'vegetable')",variability_open
1904,15.0,0.002758907106230987,color,"('red', 'vegetable')",variability_open
1905,14.95,0.000526635427394851,shape,"('round', 'salad')",variability_open
1906,14.95,0.0,shape,"('square', 'bathroom')",variability_open
1907,14.95,0.0,shape,"('square', 'notebook')",variability_open
1908,15.25,0.0,material,"('made_of_wood', 'strake')",variability_open
1909,15.0,0.0008344255072858507,color,"('green', 'parka')",variability_open
1910,14.95,0.0,shape,"('square', 'bookmark')",variability_open
1911,15.0,0.00027375553082414206,color,"('red', 'football')",variability_open
1912,14.95,0.0,shape,"('square', 'window')",variability_open
1913,15.0,0.006845394392470538,color,"('red', 'dress')",variability_open
1914,14.8,0.005282925185322791,taste,"('sweet', 'puree')",variability_open
1915,14.95,0.0,shape,"('round', 'ashtray')",variability_open
1916,14.95,0.0,shape,"('square', 'fireplace')",variability_open
1917,15.0,0.00576476637138888,color,"('blue', 'flower')",variability_open
1918,14.95,0.0009457641560910611,shape,"('round', 'chocolate')",variability_open
1919,15.0,0.0008393277019949927,color,"('red', 'wand')",variability_open
1920,15.0,2.6190233195929518e-05,color,"('red', 'clarinet')",variability_open
1921,14.95,0.0,shape,"('square', 'couch')",variability_open
1922,15.0,0.00030627547972078,color,"('black', 'recorder')",variability_open
1923,15.0,0.0018056391672422848,color,"('red', 'spice')",variability_open
1924,14.95,0.002935441373469478,shape,"('round', 'cake')",variability_open
1925,17.45,0.0,encyclopedic,"('dangerous', 'doodlebug')",variability_limited_scalar
1926,17.35,0.007038692401294124,temperature,"('hot', 'atole')",variability_limited_scalar
1927,19.35,0.00023238387134460326,temperature,"('warm', 'gown')",variability_open_scalar
1928,19.35,0.0014585947800162579,temperature,"('cold', 'mud')",variability_open_scalar
1929,19.35,0.002779735171624648,temperature,"('hot', 'meat')",variability_open_scalar
1930,19.35,0.0020965413319441453,temperature,"('hot', 'dough')",variability_open_scalar
1931,19.45,0.0035063916734927,encyclopedic,"('dangerous', 'gang')",variability_open_scalar
1932,19.35,0.0,temperature,"('warm', 'leather')",variability_open_scalar
1933,19.35,0.0028822173389638933,temperature,"('hot', 'coal')",variability_open_scalar
1934,19.35,0.005554785014686384,temperature,"('cold', 'mug')",variability_open_scalar
1935,19.35,0.0005624575481684941,temperature,"('cold', 'pavement')",variability_open_scalar
1936,19.35,0.00023180007274322165,temperature,"('warm', 'shoe')",variability_open_scalar
1937,19.35,0.002565693320187979,temperature,"('cold', 'bottle')",variability_open_scalar
1938,19.35,0.0017034761288058213,temperature,"('warm', 'clothing')",variability_open_scalar
1939,19.35,0.0026744338937568397,temperature,"('hot', 'toast')",variability_open_scalar
1940,19.35,0.0008424778560034682,temperature,"('warm', 'dragon')",variability_open_scalar
1941,19.35,0.000635964902341344,temperature,"('cold', 'fireplace')",variability_open_scalar
1942,19.35,0.001019685305784751,temperature,"('cold', 'toilet')",variability_open_scalar
1943,19.35,0.0001268764657721443,temperature,"('warm', 'toilet')",variability_open_scalar
1944,19.35,0.0,temperature,"('warm', 'necktie')",variability_open_scalar
1945,19.35,0.001118791005117213,temperature,"('hot', 'tray')",variability_open_scalar
1946,19.35,0.0006264121195963385,temperature,"('hot', 'jug')",variability_open_scalar
1947,19.35,0.0,temperature,"('cold', 'pillow')",variability_open_scalar
1948,19.35,0.0003177757530385904,temperature,"('warm', 'head')",variability_open_scalar
1949,19.35,0.0,temperature,"('warm', 'surcoat')",variability_open_scalar
1950,19.45,0.0006872415226746446,encyclopedic,"('dangerous', 'plot')",variability_open_scalar
1951,19.35,0.004666995256210749,temperature,"('hot', 'skillet')",variability_open_scalar
1952,19.45,0.0,encyclopedic,"('dangerous', 'marlinspike')",variability_open_scalar
1953,19.45,0.0,encyclopedic,"('dangerous', 'acaridae')",variability_open_scalar
1954,19.35,0.0,temperature,"('warm', 'pantie')",variability_open_scalar
1955,19.45,0.0,encyclopedic,"('dangerous', 'bootlegger')",variability_open_scalar
1956,19.35,0.0,temperature,"('warm', 'shalwar')",variability_open_scalar
1957,19.35,0.0005838154623649999,temperature,"('warm', 'cloth')",variability_open_scalar
1958,19.35,0.0007710116665386905,temperature,"('hot', 'chutney')",variability_open_scalar
1959,19.35,0.0025417720954105665,temperature,"('hot', 'ingredient')",variability_open_scalar
1960,19.35,9.656785312276105e-05,temperature,"('warm', 'boot')",variability_open_scalar
1961,19.35,0.0030610066176910483,temperature,"('hot', 'kitchen')",variability_open_scalar
