context,n_pos,total_pos,n_neg,total_neg
aggressive,17,109,43,109
blocked,17,109,59,109
egypt,17,109,46,109
overcome,17,109,42,109
vocal,17,109,21,109
theaters,17,109,41,109
levy,17,109,43,109
150,17,109,77,109
unfair,17,109,2,109
broker,17,109,60,109
develop,17,109,38,109
warsaw,17,109,40,109
triggered,17,109,51,109
effective,17,109,59,109
appreciated,17,109,21,109
zambia,17,109,6,109
overwhelming,17,109,50,109
distribution,17,109,1,109
sank,17,109,35,109
imposing,17,109,1,109
sweep,17,109,11,109
backs,17,109,11,109
premature,17,109,41,109
century,17,109,22,109
unidentified,17,109,29,109
blast,17,109,36,109
ambulance,17,109,17,109
bishop,17,109,43,109
qualified,17,109,45,109
boston,17,109,57,109
weighing,17,109,48,109
difficulty,17,109,29,109
kan,17,109,49,109
respect,17,109,66,109
maternal,17,109,3,109
blames,17,109,56,109
discuss,17,109,68,109
transition,17,109,40,109
rubber,17,109,20,109
relied,17,109,58,109
connect,17,109,49,109
rhode,17,109,34,109
requests,17,109,41,109
toys,17,109,33,109
carved,17,109,35,109
barr,17,109,2,109
ind,17,109,37,109
sprawling,17,109,3,109
promotes,17,109,1,109
berger,17,109,5,109
ship,17,109,29,109
railroad,17,109,36,109
alonso,16,109,3,109
danish,16,109,49,109
famed,16,109,33,109
athlete,16,109,52,109
merrill,16,109,38,109
mcbride,16,109,34,109
budding,16,109,20,109
floating,16,109,19,109
bulgarian,16,109,56,109
columbus,16,109,52,109
disc,16,109,34,109
italy,16,109,49,109
captivity,16,109,24,109
novak,16,109,3,109
hearings,16,109,45,109
directions,16,109,7,109
sri,16,109,29,109
cairo,16,109,44,109
praising,16,109,44,109
hu,16,109,48,109
rooted,16,109,1,109
norton,16,109,45,109
delayed,16,109,36,109
races,16,109,48,109
heritage,16,109,56,109
assist,16,109,53,109
reign,16,109,50,109
pacific,16,109,60,109
daring,16,109,3,109
ambition,16,109,45,109
visible,16,109,71,109
surgeon,16,109,48,109
lincoln,16,109,59,109
stepping,16,109,71,109
skills,16,109,64,109
assault,16,109,42,109
attacking,16,109,57,109
roommate,16,109,31,109
assaulted,16,109,30,109
convicted,16,109,26,109
college,16,109,49,109
package,16,109,55,109
rampage,16,109,31,109
bank,16,109,41,109
alleged,16,109,42,109
punched,16,109,46,109
rocker,16,109,33,109
securing,16,109,1,109
ye,16,109,19,109
motorcycle,16,109,40,109
parked,16,109,39,109
bodyguard,16,109,28,109
killings,16,109,38,109
williamson,16,109,44,109
holmes,16,109,41,109
austin,16,109,65,109
detained,16,109,51,109
attempting,16,109,48,109
confrontation,16,109,43,109
tyson,16,109,40,109
casey,16,109,47,109
mexico,16,109,58,109
counseling,16,109,38,109
cohen,16,109,48,109
banker,16,109,45,109
homicide,16,109,40,109
fighting,16,109,70,109
member,16,109,68,109
fast,16,109,57,109
abducted,16,109,29,109
plotting,16,109,39,109
salary,16,109,47,109
chef,16,109,39,109
guys,16,109,53,109
ignored,16,109,62,109
violated,16,109,40,109
mann,16,109,35,109
bryant,16,109,41,109
regular,16,109,64,109
deported,16,109,47,109
screenwriter,16,109,36,109
detention,16,109,41,109
romero,16,109,51,109
xi,16,109,3,109
singles,16,109,32,109
conspiracy,16,109,61,109
hampshire,16,109,52,109
santiago,16,109,48,109
pursuing,16,109,53,109
gabriel,16,109,51,109
central,16,109,74,109
maintenance,16,109,29,109
students,16,109,38,109
ford,16,109,49,109
rudolph,16,109,55,109
1978,16,109,47,109
jennings,16,109,48,109
exit,16,109,9,109
sergeant,16,109,41,109
arguments,16,109,54,109
end,16,109,71,109
fought,16,109,60,109
yun,16,109,34,109
shuttle,16,109,28,109
warns,16,109,1,109
44,16,109,40,109
berkeley,16,109,43,109
classes,16,109,43,109
donaldson,16,109,9,109
smashed,16,109,43,109
expense,16,109,58,109
sanders,16,109,59,109
shi,16,109,7,109
lifelong,16,109,39,109
worse,16,109,57,109
stuart,16,109,59,109
gingrich,16,109,29,109
600,16,109,57,109
describe,16,109,58,109
sentences,16,109,51,109
butt,16,109,41,109
funds,16,109,49,109
lebanese,16,109,41,109
investigated,16,109,44,109
asian,16,109,35,109
occupied,16,109,54,109
elsewhere,16,109,71,109
games,16,109,39,109
absent,16,109,41,109
treating,16,109,45,109
guards,16,109,47,109
crew,16,109,37,109
wrath,16,109,1,109
fake,16,109,58,109
ten,16,109,69,109
yuan,16,109,32,109
rehabilitation,16,109,45,109
overturned,16,109,45,109
imposed,16,109,46,109
airline,16,109,29,109
deserted,16,109,45,109
warrant,16,109,36,109
butcher,16,109,49,109
lebanon,16,109,38,109
podium,16,109,42,109
rivers,16,109,14,109
12th,16,109,37,109
mack,16,109,56,109
decisions,16,109,61,109
unclear,16,109,60,109
relief,16,109,44,109
tapped,16,109,55,109
advance,16,109,67,109
lasted,16,109,63,109
del,16,109,54,109
rise,16,109,73,109
warning,16,109,49,109
sharma,16,109,1,109
barnett,16,109,45,109
miner,16,109,22,109
liang,16,109,4,109
judd,16,109,16,109
trailing,16,109,8,109
birmingham,16,109,50,109
industrial,16,109,0,109
translator,16,109,36,109
inability,16,109,2,109
soil,16,109,9,109
ta,16,109,35,109
der,16,109,39,109
scrutiny,16,109,51,109
spark,16,109,7,109
noel,16,109,47,109
clearing,16,109,48,109
advisers,16,109,41,109
examination,16,109,54,109
notified,16,109,41,109
expanded,16,109,0,109
submitted,16,109,49,109
alert,16,109,41,109
consulted,16,109,51,109
haul,16,109,49,109
trend,16,109,6,109
applying,16,109,6,109
renewed,16,109,5,109
conduct,16,109,53,109
campaigning,16,109,51,109
abandon,16,109,56,109
patience,16,109,52,109
dnc,16,109,5,109
spitzer,16,109,25,109
powder,16,109,1,109
adjacent,16,109,2,109
coordinating,16,109,2,109
mckay,16,109,2,109
outlined,16,109,0,109
channels,16,109,1,109
chile,16,109,44,109
humphrey,16,109,34,109
granting,16,109,2,109
steered,16,109,0,109
wrongly,16,109,41,109
peaceful,16,109,9,109
canadian,16,109,53,109
respected,16,109,50,109
millennium,16,109,45,109
capable,16,109,56,109
greek,16,109,29,109
humanitarian,16,109,36,109
praise,16,109,48,109
1957,16,109,32,109
blues,16,109,21,109
entertainment,16,109,62,109
singers,16,109,27,109
irving,16,109,48,109
drake,16,109,25,109
procedure,16,109,41,109
gardener,16,109,30,109
honorary,16,109,20,109
chi,16,109,47,109
reminiscent,16,109,32,109
rush,16,109,58,109
steele,16,109,23,109
circles,16,109,31,109
representatives,16,109,51,109
arguably,16,109,6,109
tension,16,109,29,109
cable,16,109,37,109
product,16,109,31,109
spots,16,109,60,109
improvement,16,109,1,109
individuals,16,109,57,109
contrary,16,109,6,109
capitol,16,109,52,109
recognizes,16,109,46,109
campaigners,16,109,1,109
dissolved,16,109,1,109
renew,16,109,1,109
boycott,16,109,3,109
increasing,16,109,3,109
differences,16,109,5,109
station,16,109,44,109
parties,16,109,19,109
stand,16,109,58,109
earns,16,109,33,109
literary,16,109,30,109
friendly,16,109,40,109
intervene,16,109,55,109
dominant,16,109,47,109
refuse,16,109,40,109
industry,16,109,43,109
capital,16,109,62,109
wimbledon,16,109,14,109
haitian,16,109,43,109
invisible,16,109,27,109
customary,16,109,28,109
customers,16,109,33,109
passengers,16,109,31,109
kenyan,16,109,30,109
nguyen,16,109,39,109
usa,16,109,31,109
arch,16,109,2,109
endorsement,16,109,36,109
harsh,16,109,13,109
cheap,16,109,40,109
establishment,16,109,32,109
politicians,16,109,63,109
shirts,16,109,39,109
supply,16,109,58,109
pan,16,109,34,109
values,16,109,50,109
volunteered,16,109,48,109
immediate,16,109,71,109
vision,16,109,70,109
favor,16,109,72,109
itself,16,109,56,109
aim,16,109,63,109
pig,16,109,26,109
campaign,16,109,57,109
stronger,16,109,45,109
destroy,16,109,52,109
opinion,16,109,72,109
mission,16,109,66,109
deep,16,109,58,109
samples,16,109,25,109
unite,16,109,6,109
ariz,16,109,29,109
neighboring,16,109,50,109
freedom,16,109,57,109
suu,16,109,16,109
kyi,16,109,22,109
sidelines,16,109,1,109
hebrew,16,109,4,109
recovery,16,109,53,109
intentions,16,109,34,109
massive,16,109,77,109
frustration,16,109,57,109
retained,16,109,50,109
urban,16,109,11,109
free,16,109,72,109
soong,16,109,10,109
president,16,109,52,109
16th,16,109,28,109
prime,16,109,47,109
handcuffed,16,109,29,109
townsend,16,109,35,109
chanted,16,109,3,109
addresses,16,109,51,109
poland,16,109,59,109
views,16,109,51,109
connecticut,16,109,48,109
representative,16,109,44,109
ruled,16,109,60,109
sword,16,109,37,109
extension,16,109,2,109
bible,16,109,50,109
organization,16,109,43,109
buffalo,16,109,36,109
stern,16,109,23,109
jordan,16,109,54,109
hurricane,16,109,45,109
pittsburgh,16,109,51,109
netherlands,16,109,44,109
zimbabwe,16,109,40,109
meetings,16,109,49,109
enter,16,109,67,109
hampton,16,109,44,109
delaware,16,109,45,109
com,16,109,24,109
bradley,16,109,51,109
irs,16,109,33,109
13th,16,109,22,109
interests,16,109,33,109
madness,16,109,4,109
120,16,109,44,109
access,16,109,50,109
webster,16,109,44,109
testament,16,109,2,109
loose,16,109,35,109
retail,16,109,45,109
raleigh,16,109,2,109
sealed,16,109,1,109
investigations,16,109,42,109
ownership,16,109,46,109
dong,16,109,29,109
noah,16,109,47,109
rocket,16,109,33,109
importance,16,109,41,109
citing,16,109,61,109
partnership,16,109,55,109
obligation,16,109,5,109
origins,16,109,44,109
conducting,16,109,45,109
balanced,16,109,1,109
1990s,16,109,69,109
shouted,16,109,40,109
minister,16,109,47,109
explosion,16,109,43,109
speaking,16,109,57,109
dna,16,109,25,109
board,16,109,35,109
wreckage,16,109,36,109
equal,16,109,28,109
labor,16,109,34,109
command,16,109,58,109
identification,16,109,39,109
ripped,16,109,50,109
demonstrated,16,109,77,109
genes,16,109,24,109
conducted,16,109,69,109
rochester,16,109,14,109
blasted,16,109,6,109
curb,16,109,3,109
descendants,16,109,7,109
links,16,109,48,109
reviewed,16,109,43,109
350,16,109,48,109
ancestors,16,109,6,109
shipping,16,109,20,109
styled,16,109,33,109
hicks,16,109,29,109
lamb,16,109,26,109
ballet,15,109,5,109
acclaimed,15,109,38,109
pound,15,109,28,109
point,15,109,52,109
lifted,15,109,63,109
kiev,15,109,0,109
prominence,15,109,48,109
alternative,15,109,60,109
voices,15,109,27,109
solid,15,109,62,109
invented,15,109,41,109
lead,15,109,54,109
damn,15,109,2,109
rail,15,109,5,109
chilean,15,109,44,109
mogul,15,109,39,109
clifford,15,109,2,109
technical,15,109,45,109
garner,15,109,53,109
delegation,15,109,38,109
wherever,15,109,5,109
lean,15,109,50,109
demonstrate,15,109,1,109
contribution,15,109,62,109
per,15,109,53,109
typically,15,109,47,109
tank,15,109,18,109
directors,15,109,54,109
declaring,15,109,68,109
writers,15,109,42,109
ex,15,109,18,109
hurley,15,109,25,109
morris,15,109,55,109
pamela,15,109,6,109
accomplice,15,109,21,109
pitt,15,109,29,109
knox,15,109,26,109
gunned,15,109,32,109
journalist,15,109,51,109
hamilton,15,109,54,109
kerry,15,109,22,109
betrayed,15,109,37,109
disputes,15,109,1,109
california,15,109,61,109
tiger,15,109,29,109
lobbyist,15,109,39,109
bat,15,109,37,109
sept,15,109,63,109
con,15,109,32,109
boat,15,109,48,109
convictions,15,109,1,109
officials,15,109,73,109
salem,15,109,19,109
loser,15,109,48,109
abuse,15,109,26,109
hop,15,109,25,109
pilot,15,109,62,109
greenberg,15,109,4,109
gomez,15,109,49,109
rifle,15,109,43,109
priest,15,109,31,109
gutierrez,15,109,36,109
dentist,15,109,29,109
bennett,15,109,60,109
molested,15,109,18,109
shelton,15,109,2,109
traffic,15,109,41,109
satellite,15,109,13,109
blaze,15,109,26,109
asylum,15,109,37,109
swiss,15,109,51,109
shih,15,109,5,109
indianapolis,15,109,53,109
ribs,15,109,2,109
psychiatrist,15,109,44,109
1982,15,109,61,109
fool,15,109,30,109
barber,15,109,50,109
involvement,15,109,46,109
lure,15,109,28,109
posted,15,109,29,109
katz,15,109,10,109
laid,15,109,66,109
glenn,15,109,53,109
guzman,15,109,40,109
jacket,15,109,14,109
extreme,15,109,62,109
encountered,15,109,43,109
alley,15,109,38,109
volatile,15,109,0,109
rocks,15,109,27,109
fans,15,109,56,109
nominee,15,109,28,109
seconds,15,109,44,109
communicate,15,109,38,109
boyd,15,109,48,109
mac,15,109,39,109
disclose,15,109,44,109
enforcement,15,109,53,109
threats,15,109,56,109
gym,15,109,48,109
universal,15,109,46,109
stupid,15,109,30,109
headquarters,15,109,55,109
actions,15,109,45,109
fry,15,109,2,109
province,15,109,55,109
square,15,109,61,109
cyprus,15,109,15,109
vargas,15,109,1,109
strained,15,109,48,109
automatically,15,109,24,109
stones,15,109,45,109
doyle,15,109,51,109
manning,15,109,49,109
technician,15,109,46,109
seats,15,109,36,109
branded,15,109,59,109
marched,15,109,56,109
indicted,15,109,45,109
pledge,15,109,60,109
advances,15,109,1,109
corrupt,15,109,15,109
passes,15,109,57,109
fiction,15,109,42,109
confront,15,109,69,109
kai,15,109,24,109
emigrated,15,109,21,109
karim,15,109,2,109
yards,15,109,36,109
beef,15,109,17,109
doubles,15,109,35,109
raided,15,109,37,109
stephens,15,109,5,109
shea,15,109,6,109
dismissal,15,109,3,109
recordings,15,109,39,109
contacts,15,109,2,109
surveillance,15,109,54,109
reporting,15,109,61,109
tenure,15,109,48,109
northwestern,15,109,44,109
combat,15,109,57,109
agreeing,15,109,1,109
continuing,15,109,70,109
fa,15,109,21,109
panda,15,109,27,109
peoples,15,109,3,109
recognised,15,109,0,109
weld,15,109,1,109
gross,15,109,1,109
assessment,15,109,3,109
emphasis,15,109,1,109
reverse,15,109,0,109
linking,15,109,1,109
award,15,109,28,109
contenders,15,109,45,109
translation,15,109,31,109
1949,15,109,39,109
arts,15,109,35,109
khan,15,109,60,109
generation,15,109,51,109
duffy,15,109,8,109
marriages,15,109,17,109
race,15,109,65,109
1972,15,109,39,109
entrepreneur,15,109,54,109
kerr,15,109,20,109
rouge,15,109,12,109
consideration,15,109,2,109
barton,15,109,43,109
mistakes,15,109,43,109
parsons,15,109,2,109
recognition,15,109,69,109
declared,15,109,68,109
confidential,15,109,2,109
mp,15,109,43,109
evolved,15,109,3,109
superior,15,109,48,109
norris,15,109,35,109
primarily,15,109,65,109
obscure,15,109,9,109
chow,15,109,10,109
visual,15,109,4,109
auburn,15,109,36,109
chronicles,15,109,33,109
banquet,15,109,35,109
workshop,15,109,28,109
lang,15,109,46,109
limits,15,109,34,109
anticipated,15,109,43,109
peak,15,109,37,109
proving,15,109,0,109
editors,15,109,31,109
opinions,15,109,40,109
criticizing,15,109,9,109
commanded,15,109,2,109
elements,15,109,33,109
jia,15,109,2,109
po,15,109,3,109
kung,15,109,2,109
calderon,15,109,2,109
nationally,15,109,48,109
pivotal,15,109,1,109
replaces,15,109,0,109
club,15,109,42,109
served,15,109,66,109
jets,15,109,28,109
raiser,15,109,23,109
japan,15,109,58,109
wagon,15,109,7,109
unless,15,109,73,109
uniform,15,109,43,109
collector,15,109,40,109
ladies,15,109,18,109
staff,15,109,57,109
collective,15,109,3,109
apple,15,109,11,109
ideas,15,109,64,109
designated,15,109,59,109
provides,15,109,65,109
forever,15,109,28,109
candidate,15,109,57,109
requesting,15,109,1,109
tissue,15,109,21,109
bristol,15,109,30,109
recommendation,15,109,47,109
facilities,15,109,4,109
employment,15,109,30,109
pianist,15,109,36,109
cautioned,15,109,55,109
colony,15,109,57,109
mandela,15,109,17,109
ban,15,109,54,109
lists,15,109,62,109
doubted,15,109,15,109
sponsor,15,109,58,109
wealth,15,109,45,109
bbc,15,109,51,109
total,15,109,69,109
vast,15,109,57,109
empire,15,109,56,109
reluctant,15,109,50,109
catch,15,109,59,109
nature,15,109,33,109
responsible,15,109,66,109
proclaimed,15,109,54,109
destruction,15,109,24,109
shall,15,109,49,109
religion,15,109,35,109
theory,15,109,71,109
disguise,15,109,1,109
pardon,15,109,30,109
metro,15,109,43,109
diplomacy,15,109,1,109
persian,15,109,11,109
profit,15,109,39,109
priority,15,109,60,109
rounded,15,109,5,109
oil,15,109,54,109
emerging,15,109,44,109
root,15,109,56,109
agreements,15,109,0,109
ugandan,15,109,41,109
palestine,15,109,6,109
utility,15,109,44,109
poll,15,109,52,109
arrests,15,109,43,109
gonzales,15,109,48,109
defeating,15,109,37,109
signals,15,109,1,109
buildings,15,109,5,109
flood,15,109,1,109
dug,15,109,53,109
amounts,15,109,0,109
studios,15,109,37,109
employer,15,109,14,109
forthcoming,15,109,57,109
pending,15,109,53,109
mill,15,109,49,109
payne,15,109,53,109
turkey,15,109,55,109
percent,15,109,53,109
vi,15,109,19,109
marcos,15,109,19,109
digital,15,109,26,109
characterized,15,109,38,109
opportunities,15,109,52,109
stroke,15,109,40,109
clarke,15,109,43,109
companies,15,109,57,109
hill,15,109,69,109
folks,15,109,40,109
bay,15,109,59,109
rodeo,15,109,31,109
walton,15,109,34,109
hull,15,109,41,109
area,15,109,80,109
stock,15,109,43,109
bowling,15,109,35,109
islands,15,109,55,109
failed,15,109,91,109
poverty,15,109,42,109
flag,15,109,65,109
contrast,15,109,63,109
tribune,15,109,6,109
executives,15,109,48,109
valid,15,109,34,109
deemed,15,109,64,109
connell,15,109,36,109
wellington,15,109,1,109
speakers,15,109,36,109
neutral,15,109,0,109
achievements,15,109,2,109
condition,15,109,38,109
average,15,109,51,109
freed,15,109,48,109
shelling,15,109,25,109
recognized,15,109,73,109
definition,15,109,39,109
rabbi,15,109,30,109
belt,15,109,54,109
deportation,15,109,33,109
donor,15,109,41,109
occurred,15,109,62,109
protested,15,109,61,109
mountains,15,109,54,109
socially,15,109,1,109
compared,15,109,77,109
congress,15,109,38,109
northeastern,15,109,61,109
fraud,15,109,53,109
label,15,109,34,109
aid,15,109,67,109
immigrants,15,109,38,109
umbrella,15,109,36,109
consciousness,15,109,50,109
tainted,15,109,33,109
baptist,15,109,50,109
dhaka,15,109,20,109
acceptable,15,109,2,109
sized,15,109,36,109
sheep,15,109,24,109
mounted,15,109,55,109
hogan,15,109,48,109
passions,15,109,2,109
contributed,15,109,60,109
risen,15,109,1,109
legitimate,15,109,5,109
gaining,15,109,0,109
assistance,15,109,51,109
lobbying,15,109,49,109
evangelical,15,109,3,109
closure,15,109,0,109
greeting,15,109,41,109
founders,15,109,26,109
eldest,15,109,15,109
library,15,109,55,109
ins,15,109,31,109
procession,15,109,29,109
cuban,14,109,55,109
zagreb,14,109,23,109
professional,14,109,60,109
gould,14,109,33,109
leap,14,109,9,109
atop,14,109,56,109
neal,14,109,56,109
1970s,14,109,78,109
hungary,14,109,40,109
worlds,14,109,44,109
lightly,14,109,26,109
homeland,14,109,42,109
cannon,14,109,19,109
context,14,109,1,109
zero,14,109,12,109
barney,14,109,44,109
evident,14,109,3,109
ought,14,109,34,109
tap,14,109,17,109
comparing,14,109,0,109
grip,14,109,3,109
sack,14,109,3,109
achievement,14,109,62,109
replacement,14,109,68,109
necessarily,14,109,58,109
dual,14,109,49,109
lands,14,109,62,109
honors,14,109,48,109
creating,14,109,38,109
cheating,14,109,18,109
sarkozy,14,109,28,109
onetime,14,109,48,109
pistol,14,109,42,109
loyal,14,109,43,109
grandfather,14,109,33,109
businessman,14,109,52,109
gang,14,109,41,109
politician,14,109,45,109
parole,14,109,37,109
mel,14,109,38,109
comedian,14,109,32,109
injured,14,109,42,109
shootings,14,109,39,109
album,14,109,33,109
autopsy,14,109,30,109
travis,14,109,47,109
abandoning,14,109,47,109
crowe,14,109,18,109
basketball,14,109,58,109
belfast,14,109,38,109
penn,14,109,57,109
locker,14,109,45,109
training,14,109,54,109
editor,14,109,16,109
attacker,14,109,26,109
johnston,14,109,40,109
douglas,14,109,68,109
approached,14,109,48,109
lambert,14,109,49,109
serving,14,109,56,109
knight,14,109,42,109
studying,14,109,57,109
arrange,14,109,35,109
cliff,14,109,59,109
jacob,14,109,55,109
felix,14,109,63,109
indiana,14,109,61,109
wounds,14,109,39,109
practice,14,109,64,109
meter,14,109,41,109
owen,14,109,62,109
duck,14,109,33,109
mills,14,109,45,109
thomson,14,109,34,109
istanbul,14,109,47,109
anthem,14,109,20,109
furniture,14,109,39,109
uncovered,14,109,3,109
kane,14,109,38,109
violating,14,109,39,109
alvarez,14,109,51,109
releasing,14,109,19,109
lyrics,14,109,39,109
bidding,14,109,51,109
tone,14,109,42,109
incidents,14,109,53,109
crashed,14,109,32,109
antonio,14,109,69,109
alarm,14,109,31,109
ricky,14,109,57,109
hint,14,109,40,109
teddy,14,109,42,109
stormed,14,109,58,109
speculated,14,109,7,109
weapon,14,109,57,109
lobby,14,109,42,109
oscars,14,109,11,109
forgiveness,14,109,27,109
waters,14,109,58,109
norman,14,109,59,109
supreme,14,109,59,109
yates,14,109,32,109
medals,14,109,36,109
levin,14,109,38,109
insulting,14,109,11,109
imminent,14,109,0,109
mercer,14,109,46,109
jew,14,109,34,109
disputed,14,109,59,109
otto,14,109,47,109
morocco,14,109,24,109
identical,14,109,42,109
prague,14,109,41,109
southwestern,14,109,58,109
random,14,109,57,109
recruit,14,109,46,109
potentially,14,109,61,109
kirk,14,109,63,109
reflects,14,109,1,109
tool,14,109,2,109
boots,14,109,30,109
blamed,14,109,65,109
guns,14,109,71,109
cuomo,14,109,32,109
jensen,14,109,8,109
bosses,14,109,1,109
abbott,14,109,22,109
sammy,14,109,2,109
heinz,14,109,15,109
gunshot,14,109,36,109
magnate,14,109,33,109
finland,14,109,7,109
invested,14,109,48,109
eli,14,109,33,109
interrogation,14,109,1,109
supplies,14,109,3,109
trinidad,14,109,46,109
dubai,14,109,32,109
criminals,14,109,0,109
fewer,14,109,3,109
chapman,14,109,41,109
preserve,14,109,53,109
crimes,14,109,54,109
covering,14,109,50,109
simultaneously,14,109,53,109
agree,14,109,70,109
lutz,14,109,2,109
condoleezza,14,109,5,109
isle,14,109,1,109
americas,14,109,27,109
thanking,14,109,15,109
disasters,14,109,2,109
seizure,14,109,1,109
inspection,14,109,7,109
crushing,14,109,1,109
commenting,14,109,7,109
formation,14,109,0,109
kahn,14,109,8,109
merit,14,109,38,109
nomination,14,109,34,109
globe,14,109,42,109
cambodia,14,109,42,109
breakthrough,14,109,54,109
olivier,14,109,19,109
monaco,14,109,30,109
chaired,14,109,43,109
duke,14,109,28,109
egyptian,14,109,34,109
widely,14,109,78,109
formerly,14,109,67,109
holocaust,14,109,32,109
1974,14,109,45,109
labour,14,109,34,109
reclusive,14,109,40,109
ability,14,109,61,109
foremost,14,109,3,109
racism,14,109,1,109
stir,14,109,3,109
phase,14,109,20,109
2009,14,109,59,109
enthusiasm,14,109,61,109
bombed,14,109,3,109
missionary,14,109,23,109
credibility,14,109,40,109
fortunes,14,109,1,109
forming,14,109,2,109
attract,14,109,12,109
assembled,14,109,62,109
displaced,14,109,1,109
majors,14,109,4,109
restaurants,14,109,33,109
carrier,14,109,46,109
substitute,14,109,51,109
edwards,14,109,56,109
clinton,14,109,31,109
powerful,14,109,50,109
croatia,14,109,43,109
ortega,14,109,17,109
inauguration,14,109,43,109
stressing,14,109,0,109
salvador,14,109,44,109
cal,14,109,54,109
athletes,14,109,47,109
formula,14,109,41,109
circuit,14,109,56,109
schwartz,14,109,36,109
programs,14,109,52,109
require,14,109,61,109
adviser,14,109,53,109
fund,14,109,53,109
ancient,14,109,24,109
management,14,109,50,109
breed,14,109,27,109
counter,14,109,55,109
region,14,109,42,109
strategy,14,109,52,109
israelis,14,109,41,109
plant,14,109,56,109
markets,14,109,36,109
christians,14,109,26,109
ji,14,109,8,109
slogans,14,109,3,109
continue,14,109,78,109
expansion,14,109,1,109
necessary,14,109,70,109
farms,14,109,32,109
gains,14,109,0,109
tobacco,14,109,36,109
resources,14,109,39,109
organize,14,109,55,109
vowed,14,109,65,109
humans,14,109,22,109
organs,14,109,35,109
trustees,14,109,22,109
qatar,14,109,4,109
valencia,14,109,22,109
writings,14,109,1,109
yao,14,109,42,109
summit,14,109,43,109
cooperate,14,109,2,109
expand,14,109,0,109
nigeria,14,109,48,109
growth,14,109,11,109
withdraw,14,109,12,109
restore,14,109,20,109
measure,14,109,67,109
bands,14,109,32,109
poster,14,109,23,109
emphasized,14,109,16,109
immunity,14,109,3,109
tanzania,14,109,4,109
protesting,14,109,41,109
exploring,14,109,47,109
elect,14,109,48,109
fathers,14,109,31,109
ties,14,109,60,109
succeeded,14,109,52,109
power,14,109,62,109
robot,14,109,18,109
railway,14,109,25,109
southeast,14,109,46,109
perceived,14,109,41,109
matches,14,109,36,109
quarter,14,109,49,109
milan,14,109,29,109
portugal,14,109,51,109
slam,14,109,20,109
ghana,14,109,32,109
draw,14,109,68,109
strokes,14,109,5,109
banned,14,109,50,109
predicted,14,109,58,109
sprint,14,109,18,109
romania,14,109,39,109
span,14,109,39,109
giant,14,109,43,109
blake,14,109,38,109
vernon,14,109,53,109
policy,14,109,50,109
lightning,14,109,34,109
bull,14,109,34,109
toughest,14,109,31,109
courses,14,109,1,109
congressional,14,109,45,109
computers,14,109,3,109
wire,14,109,50,109
morales,14,109,61,109
cycle,14,109,41,109
ol,14,109,25,109
delegates,14,109,29,109
albums,14,109,43,109
fujimori,14,109,29,109
genetic,14,109,38,109
providence,14,109,38,109
1st,14,109,5,109
predecessors,14,109,1,109
stalwart,14,109,2,109
compromise,14,109,2,109
erupted,14,109,56,109
poet,14,109,45,109
elected,14,109,48,109
israeli,14,109,43,109
history,14,109,70,109
constitutional,14,109,42,109
debris,14,109,25,109
bangladeshi,14,109,16,109
baghdad,14,109,35,109
sworn,14,109,44,109
struggle,14,109,63,109
pastor,14,109,41,109
army,14,109,68,109
use,14,109,63,109
prisoner,14,109,53,109
colonial,14,109,36,109
determine,14,109,61,109
provincial,14,109,54,109
confirmation,14,109,48,109
compound,14,109,47,109
ioc,14,109,17,109
appeals,14,109,61,109
opposed,14,109,56,109
sacrifice,14,109,54,109
liberties,14,109,43,109
schwarzenegger,14,109,43,109
insurance,14,109,49,109
frontier,14,109,36,109
authorized,14,109,55,109
barracks,14,109,4,109
controlled,14,109,55,109
development,14,109,57,109
pataki,14,109,24,109
slaves,14,109,14,109
priests,14,109,21,109
controls,14,109,44,109
examine,14,109,52,109
offices,14,109,59,109
belgrade,14,109,32,109
resignation,14,109,48,109
counterpart,14,109,9,109
environmental,14,109,39,109
charles,14,109,58,109
defiance,14,109,0,109
tsang,14,109,2,109
automobile,14,109,39,109
disney,14,109,23,109
elder,14,109,33,109
exiled,14,109,25,109
russian,13,109,54,109
company,13,109,43,109
renowned,13,109,53,109
elephant,13,109,44,109
statue,13,109,24,109
gangster,13,109,25,109
ousted,13,109,50,109
commercial,13,109,67,109
audio,13,109,3,109
ankle,13,109,22,109
malone,13,109,39,109
fined,13,109,42,109
hybrid,13,109,4,109
fledgling,13,109,1,109
commanding,13,109,52,109
chairs,13,109,43,109
approaches,13,109,38,109
cultural,13,109,63,109
promoted,13,109,51,109
changing,13,109,54,109
longtime,13,109,46,109
connie,13,109,15,109
grant,13,109,69,109
wounding,13,109,21,109
protestant,13,109,30,109
allen,13,109,64,109
heroin,13,109,24,109
hostage,13,109,34,109
musician,13,109,47,109
dell,13,109,28,109
suspected,13,109,40,109
jake,13,109,53,109
giuliani,13,109,41,109
unborn,13,109,20,109
thomas,13,109,71,109
edward,13,109,55,109
bachelor,13,109,4,109
hilton,13,109,14,109
molesting,13,109,20,109
fights,13,109,52,109
suspended,13,109,66,109
kramer,13,109,44,109
cage,13,109,21,109
brewer,13,109,45,109
martin,13,109,74,109
caught,13,109,58,109
norwegian,13,109,59,109
rejection,13,109,1,109
vehicle,13,109,40,109
rap,13,109,41,109
tracking,13,109,58,109
attitude,13,109,32,109
albert,13,109,58,109
pitcher,13,109,43,109
handling,13,109,56,109
salesman,13,109,45,109
