context,evidence_type,categories
offers, ,measure
pounding, ,measure
mass, ,measure
spokesman, ,measure
primarily, ,measure
photography, ,measure
attractive, ,measure
waving, ,measure
tears, ,measure
girlfriend, ,measure
germany, ,measure
exploding, ,measure
rod, ,measure
streams, ,measure
spectators, ,measure
legs, ,measure
biggest, ,measure
reception, ,measure
intensive, ,measure
remembered, ,measure
concert, ,measure
yard, ,measure
lincoln, ,measure
pearl, ,measure
120, ,measure
introduced, ,measure
ii, ,measure
empire, ,measure
units, ,measure
volume, ,measure
sanctuary, ,measure
tipped, ,measure
tunnel, ,measure
campus, ,measure
horses, ,measure
44, ,measure
spoke, ,measure
represented, ,measure
circuit, ,measure
grind, ,measure
counts, ,measure
popping, ,measure
fort, ,measure
generous, ,measure
polish, ,measure
signed, ,measure
grandfather, ,measure
hurricane, ,measure
blocked, ,measure
continuously, ,measure
jewish, ,measure
folk, ,measure
proclaimed, ,measure
sporting, ,measure
notes, ,measure
dubbed, ,measure
sept, ,measure
canyon, ,measure
faint, ,measure
valentine, ,measure
veteran, ,measure
nest, ,measure
posted, ,measure
blunt, ,measure
concerts, ,measure
bizarre, ,measure
constant, ,measure
1970s, ,measure
wars, ,measure
rick, ,measure
moore, ,measure
refined, ,measure
opener, ,measure
marking, ,measure
experimental, ,measure
refuge, ,measure
hometown, ,measure
acquired, ,measure
robinson, ,measure
danish, ,measure
altogether, ,measure
ballpark, ,measure
bruins, ,measure
researcher, ,measure
steven, ,measure
fisher, ,measure
paramount, ,measure
to, ,measure
will, ,measure
22, ,measure
fourth, ,measure
competition, ,measure
combined, ,measure
texas, ,measure
frequently, ,measure
letting, ,measure
starting, ,measure
seven, ,measure
loving, ,measure
recent, ,measure
waited, ,measure
midst, ,measure
signing, ,measure
increases, ,measure
competitors, ,measure
terrible, ,measure
overall, ,measure
sudden, ,measure
collapse, ,measure
moves, ,measure
campaigns, ,measure
spike, ,measure
becoming, ,measure
surprising, ,measure
september, ,measure
staples, ,measure
concentration, ,measure
speculation, ,measure
frequent, ,measure
prone, ,measure
greatest, ,measure
nascar, ,measure
thompson, ,measure
australia, ,measure
march, ,measure
portugal, ,measure
approximately, ,measure
trio, ,measure
portions, ,measure
rumors, ,measure
continuing, ,measure
absent, ,measure
nonetheless, ,measure
dominant, ,measure
avoiding, ,measure
captured, ,measure
tendency, ,measure
cheering, ,measure
annually, ,measure
bruce, ,measure
inclined, ,measure
louisiana, ,measure
usa, ,measure
accelerated, ,measure
ridge, ,measure
aftermath, ,measure
prevention, ,measure
supports, ,measure
oregon, ,measure
nbc, ,measure
steadily, ,measure
headlines, ,measure
las, ,measure
rep, ,measure
islands, ,measure
underway, ,measure
tried, ,measure
kicks, ,measure
somewhat, ,measure
scotland, ,measure
colorado, ,measure
population, ,measure
helping, ,measure
compared, ,measure
fox, ,measure
reminds, ,measure
lord, ,measure
resident, ,measure
british, ,measure
route, ,measure
1973, ,measure
at, ,measure
operations, ,measure
2000, ,measure
douglas, ,measure
knew, ,measure
hoped, ,measure
millionaire, ,measure
spends, ,measure
loved, ,measure
praise, ,measure
poetry, ,measure
heights, ,measure
50s, ,measure
would, ,measure
setting, ,measure
19, ,measure
recalled, ,measure
boasts, ,measure
36, ,measure
dozen, ,measure
earned, ,measure
45, ,measure
worried, ,measure
virginia, ,measure
decided, ,measure
outside, ,measure
old, ,measure
40, ,measure
comes, ,measure
16, ,measure
several, ,measure
putting, ,measure
gone, ,measure
wreckage, ,measure
located, ,measure
quietly, ,measure
seattle, ,measure
equivalent, ,measure
picks, ,measure
daughter, ,measure
48, ,measure
berlin, ,measure
newspaper, ,measure
parade, ,measure
suburban, ,measure
225, ,measure
lately, ,measure
mentioned, ,measure
grip, ,measure
cinema, ,measure
na, ,measure
12, ,measure
likely, ,measure
80, ,measure
triple, ,measure
begun, ,measure
peterson, ,measure
