pair,label,prop-specific,non-specific,p,l,n,i,r,b,u
"('juicy', 'jack')",neg,0.0,6.4,0.0,0.0,0.0,5.9,0.5,0.0,126.4
"('juicy', 'blackheart')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
"('juicy', 'peanut')",neg,0.0,5.5,0.0,0.0,0.0,5.5,0.0,0.0,71.75
"('juicy', 'biscuit')",neg,0.0,22.5,0.0,0.0,0.0,20.5,2.0,0.0,302.0
"('juicy', 'radish')",neg,0.0,25.6,0.0,0.0,0.0,22.6,3.0,0.0,121.8
"('juicy', 'fenugreek')",neg,0.0,10.75,0.0,0.0,0.0,7.75,3.0,0.0,53.75
"('juicy', 'flavor')",neg,1.5,82.0,1.5,0.0,0.0,71.0,11.0,0.0,415.0
"('juicy', 'oregano')",neg,0.0,16.75,0.0,0.0,0.0,13.75,3.0,0.0,75.25
"('juicy', 'almond')",neg,0.0,24.5,0.0,0.0,0.0,23.25,1.25,0.0,261.0
"('juicy', 'emotion')",neg,0.0,6.5,0.0,0.0,0.0,3.5,3.0,0.0,340.0
"('juicy', 'cumin')",neg,0.0,18.25,0.0,0.0,0.0,15.5,2.75,0.0,65.75
"('juicy', 'pepperoni')",neg,0.0,23.5,0.0,0.0,0.0,19.5,4.0,0.0,98.5
"('juicy', 'cookie')",neg,0.0,8.5,0.0,0.0,0.0,7.0,1.5,0.0,179.5
"('juicy', 'rye')",neg,0.0,6.0,0.0,0.0,0.0,5.666666666666667,0.3333333333333333,0.0,83.66666666666667
"('juicy', 'cilantro')",neg,0.0,26.0,0.0,0.0,0.0,21.0,5.0,0.0,70.5
"('juicy', 'acorn')",neg,0.0,3.0,0.0,0.0,0.0,2.6666666666666665,0.3333333333333333,0.0,262.3333333333333
"('juicy', 'cereal')",neg,0.0,20.25,0.0,0.0,0.0,19.25,1.0,0.0,349.0
"('juicy', 'donut')",neg,0.0,6.5,0.0,0.0,0.0,6.5,0.0,0.0,116.5
"('juicy', 'mussel')",neg,0.5,10.5,0.5,0.0,0.0,9.5,1.0,0.0,50.5
"('juicy', 'hazelnut')",neg,0.0,24.5,0.0,0.0,0.0,21.25,3.25,0.0,137.5
"('juicy', 'soy')",neg,0.0,22.166666666666668,0.0,0.0,0.0,19.333333333333332,2.8333333333333335,0.0,134.5
"('juicy', 'filbert')",neg,0.0,1.75,0.0,0.0,0.0,1.75,0.0,0.0,41.0
"('juicy', 'chickpea')",neg,0.0,29.833333333333332,0.0,0.0,0.0,29.833333333333332,0.0,0.0,113.0
"('juicy', 'carrot')",neg,0.8,18.2,0.8,0.0,0.0,16.2,2.0,0.0,227.2
"('juicy', 'cabbage')",neg,0.16666666666666666,38.833333333333336,0.16666666666666666,0.0,0.0,35.5,3.3333333333333335,0.0,274.5
"('juicy', 'goober')",neg,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,61.333333333333336
"('juicy', 'spike')",neg,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,294.3333333333333
"('juicy', 'cream')",neg,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,121.66666666666667
"('juicy', 'chile')",neg,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,180.66666666666666
"('juicy', 'chip')",neg,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,201.75
"('juicy', 'cottonseed')",neg,0.0,8.0,0.0,0.0,0.0,7.0,1.0,0.0,58.333333333333336
"('juicy', 'bulgur')",neg,1.0,27.0,1.0,0.0,0.0,23.0,4.0,0.0,126.0
"('juicy', 'bread')",neg,0.6666666666666666,39.333333333333336,0.6666666666666666,0.0,0.0,33.0,6.333333333333333,0.0,361.0
"('juicy', 'mast')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.75
"('juicy', 'iceberg')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
"('juicy', 'cake')",neg,0.0,16.666666666666668,0.0,0.0,0.0,15.666666666666666,1.0,0.0,323.3333333333333
"('juicy', 'rice')",neg,0.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,54.75
"('juicy', 'cashews')",neg,0.5,36.5,0.5,0.0,0.0,31.5,5.0,0.0,134.5
"('green', 'guava')",pos,0.8,27.2,0.8,0.0,0.0,24.2,3.0,0.0,84.4
"('green', 'hose')",pos,0.0,26.5,0.0,0.0,0.0,22.5,4.0,0.0,207.0
"('green', 'seaweed')",pos,1.0,47.0,1.0,0.0,0.0,40.5,6.5,0.0,201.5
"('green', 'berry')",pos,0.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,53.75
"('green', 'glass')",pos,1.0,52.333333333333336,1.0,0.0,0.0,45.333333333333336,7.0,0.0,303.6666666666667
"('green', 'leafs')",pos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
"('green', 'vegetable')",pos,0.8,53.8,0.8,0.0,0.0,49.4,4.4,0.0,273.8
"('green', 'fern')",pos,0.6666666666666666,25.666666666666668,0.6666666666666666,0.0,0.0,21.0,4.666666666666667,0.0,100.0
"('green', 'apple')",pos,0.8,19.0,0.8,0.0,0.0,17.4,1.6,0.0,200.4
"('green', 'willow')",pos,0.6666666666666666,24.0,0.6666666666666666,0.0,0.0,20.333333333333332,3.6666666666666665,0.0,124.0
"('green', 'world')",pos,0.0,15.25,0.0,0.0,0.0,12.75,2.5,0.0,238.0
"('green', 'insect')",pos,0.3333333333333333,22.333333333333332,0.3333333333333333,0.0,0.0,18.0,4.333333333333333,0.0,137.33333333333334
"('green', 'oven')",pos,0.0,17.0,0.0,0.0,0.0,16.0,1.0,0.0,101.5
"('green', 'plantain')",pos,0.4,19.2,0.4,0.0,0.0,17.2,2.0,0.0,76.6
"('green', 'frog')",pos,1.0,17.666666666666668,1.0,0.0,0.0,16.0,1.6666666666666667,0.0,141.33333333333334
"('green', 'bottle')",pos,1.0,44.0,1.0,0.0,0.0,39.0,5.0,0.0,282.3333333333333
"('green', 'lime')",pos,1.0,38.666666666666664,1.0,0.0,0.0,32.166666666666664,6.5,0.0,114.33333333333333
"('green', 'eye')",pos,0.0,17.0,0.0,0.0,0.0,13.0,4.0,0.0,196.5
"('green', 'weed')",pos,0.6666666666666666,32.666666666666664,0.6666666666666666,0.0,0.0,29.0,3.6666666666666665,0.0,209.0
"('green', 'blackberry')",pos,0.0,14.2,0.0,0.0,0.0,13.2,1.0,0.0,115.6
"('green', 'toad')",pos,1.0,18.0,1.0,0.0,0.0,16.333333333333332,1.6666666666666667,0.0,99.0
"('green', 'grass')",pos,1.0,21.0,1.0,0.0,0.0,16.25,4.75,0.0,160.0
"('green', 'dress')",pos,1.0,29.5,1.0,0.0,0.0,23.0,6.5,0.0,201.0
"('green', 'spinach')",pos,1.0,51.0,1.0,0.0,0.0,47.4,3.6,0.0,210.8
"('green', 'mango')",pos,1.0,47.6,1.0,0.0,0.0,40.8,6.8,0.0,241.4
"('green', 'dogwood')",pos,0.25,18.75,0.25,0.0,0.0,14.5,4.25,0.0,74.0
"('green', 'tank')",pos,0.5,25.0,0.5,0.0,0.0,23.25,1.75,0.0,276.25
"('green', 'broccoli')",pos,1.0,40.2,1.0,0.0,0.0,35.8,4.4,0.0,165.2
"('green', 'asparagus')",pos,1.0,53.0,1.0,0.0,0.0,47.8,5.2,0.0,208.0
"('green', 'moss')",pos,1.0,10.5,1.0,0.0,0.0,8.5,2.0,0.0,77.5
"('green', 'fenugreek')",pos,0.0,15.75,0.0,0.0,0.0,14.75,1.0,0.0,22.25
"('green', 'rhubarb')",pos,0.2,45.0,0.2,0.0,0.0,41.2,3.8,0.0,162.2
"('green', 'eucalyptus')",pos,0.75,24.25,0.75,0.0,0.0,20.0,4.25,0.0,117.5
"('green', 'strawberry')",pos,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,48.6
"('green', 'oregano')",pos,0.0,17.5,0.0,0.0,0.0,15.75,1.75,0.0,49.75
"('green', 'budgie')",pos,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,17.0
"('green', 'shrub')",pos,1.0,28.333333333333332,1.0,0.0,0.0,23.0,5.333333333333333,0.0,144.33333333333334
"('green', 'pine')",pos,0.75,23.25,0.75,0.0,0.0,18.75,4.5,0.0,147.0
"('green', 'recorder')",pos,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,36.5
"('green', 'crocodile')",pos,0.25,18.0,0.25,0.0,0.0,17.25,0.75,0.0,165.5
"('green', 'cabbage')",pos,1.0,57.333333333333336,1.0,0.0,0.0,53.666666666666664,3.6666666666666665,0.0,247.0
"('green', 'caterpillar')",pos,0.3333333333333333,19.666666666666668,0.3333333333333333,0.0,0.0,15.333333333333334,4.333333333333333,0.0,126.0
"('green', 'coconut')",pos,0.6,45.0,0.6,0.0,0.0,40.2,4.8,0.0,200.0
"('green', 'grapefruit')",pos,0.6,43.4,0.6,0.0,0.0,39.4,4.0,0.0,160.2
"('green', 'salad')",pos,1.0,50.0,1.0,0.0,0.0,46.0,4.0,0.0,184.0
"('green', 'turtle')",pos,1.0,27.75,1.0,0.0,0.0,25.75,2.0,0.0,239.0
"('green', 'nectarine')",pos,0.6,17.2,0.6,0.0,0.0,15.2,2.0,0.0,52.8
"('green', 'cricket')",pos,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,69.66666666666667
"('green', 'elm')",pos,0.0,9.25,0.0,0.0,0.0,8.25,1.0,0.0,70.75
"('green', 'herb')",pos,0.5,23.5,0.5,0.0,0.0,19.75,3.75,0.0,136.25
"('green', 'cucumber')",pos,1.0,46.6,1.0,0.0,0.0,44.6,2.0,0.0,172.0
"('green', 'pepper')",pos,1.0,25.6,1.0,0.0,0.0,24.0,1.6,0.0,92.4
"('green', 'parka')",pos,1.0,17.0,1.0,0.0,0.0,15.0,2.0,0.0,81.0
"('green', 'avocado')",pos,1.0,51.0,1.0,0.0,0.0,46.0,5.0,0.0,196.8
"('green', 'cilantro')",pos,1.0,26.0,1.0,0.0,0.0,24.0,2.0,0.0,63.0
"('green', 'olive')",pos,1.0,39.0,1.0,0.0,0.0,35.666666666666664,3.3333333333333335,0.0,153.33333333333334
"('green', 'iguana')",pos,1.0,12.5,1.0,0.0,0.0,11.0,1.5,0.0,118.25
"('green', 'jade')",pos,1.0,21.75,1.0,0.0,0.0,16.25,5.5,0.0,122.75
"('green', 'pineapple')",pos,0.8,43.0,0.8,0.0,0.0,41.8,1.2,0.0,200.4
"('green', 'melon')",pos,1.0,46.0,1.0,0.0,0.0,41.8,4.2,0.0,185.8
"('green', 'fruit')",pos,1.0,56.333333333333336,1.0,0.0,0.0,49.666666666666664,6.666666666666667,0.0,316.0
"('green', 'bra')",pos,0.0,10.5,0.0,0.0,0.0,10.5,0.0,0.0,35.5
"('green', 'crab')",pos,0.0,32.0,0.0,0.0,0.0,28.5,3.5,0.0,181.5
"('green', 'banana')",pos,0.2,45.6,0.2,0.0,0.0,42.6,3.0,0.0,266.6
"('green', 'ink')",pos,1.0,17.0,1.0,0.0,0.0,13.0,4.0,0.0,136.5
"('green', 'maize')",pos,0.0,16.333333333333332,0.0,0.0,0.0,14.666666666666666,1.6666666666666667,0.0,135.0
"('green', 'jeep')",pos,0.3333333333333333,6.333333333333333,0.3333333333333333,0.0,0.0,6.333333333333333,0.0,0.0,122.0
"('green', 'chive')",pos,1.0,22.333333333333332,1.0,0.0,0.0,19.666666666666668,2.6666666666666665,0.0,62.666666666666664
"('green', 'water')",pos,0.75,42.5,0.75,0.0,0.0,37.0,5.5,0.0,317.0
"('green', 'kingfisher')",pos,0.75,5.5,0.75,0.0,0.0,3.25,2.25,0.0,63.25
"('green', 'emerald')",pos,1.0,27.333333333333332,1.0,0.0,0.0,22.333333333333332,5.0,0.0,125.0
"('green', 'radish')",pos,0.8,30.0,0.8,0.0,0.0,27.4,2.6,0.0,96.2
"('green', 'sycamore')",pos,0.25,9.25,0.25,0.0,0.0,7.25,2.0,0.0,90.5
"('green', 'lawn')",pos,1.0,27.0,1.0,0.0,0.0,22.5,4.5,0.0,127.0
"('green', 'pear')",pos,0.2,33.0,0.2,0.0,0.0,30.4,2.6,0.0,139.4
"('green', 'lettuce')",pos,1.0,51.666666666666664,1.0,0.0,0.0,47.833333333333336,3.8333333333333335,0.0,215.83333333333334
"('green', 'parakeet')",pos,1.0,9.0,1.0,0.0,0.0,6.0,3.0,0.0,36.5
"('green', 'grape')",pos,0.8333333333333334,38.0,0.8333333333333334,0.0,0.0,32.0,6.0,0.0,198.16666666666666
"('green', 'fir')",pos,0.25,7.75,0.25,0.0,0.0,5.5,2.25,0.0,96.75
"('green', 'paint')",pos,1.0,44.333333333333336,1.0,0.0,0.0,36.333333333333336,8.0,0.0,280.6666666666667
"('green', 'agenda')",pos,0.5,10.0,0.5,0.0,0.0,7.0,3.0,0.0,160.0
"('green', 'sauce')",pos,1.0,40.5,1.0,0.0,0.0,39.5,1.0,0.0,147.5
"('green', 'ring')",pos,0.5,13.5,0.5,0.0,0.0,11.5,2.0,0.0,259.5
"('green', 'limousine')",pos,0.0,13.0,0.0,0.0,0.0,12.666666666666666,0.3333333333333333,0.0,183.33333333333334
"('green', 'stocking')",pos,0.0,22.5,0.0,0.0,0.0,20.0,2.5,0.0,133.0
"('green', 'tortoise')",pos,1.0,13.25,1.0,0.0,0.0,12.0,1.25,0.0,131.25
"('green', 'chutney')",pos,1.0,24.0,1.0,0.0,0.0,23.0,1.0,0.0,95.0
"('green', 'celery')",pos,1.0,35.4,1.0,0.0,0.0,34.6,0.8,0.0,100.8
"('green', 'watermelon')",pos,1.0,56.2,1.0,0.0,0.0,50.8,5.4,0.0,228.6
"('green', 'piano')",neg,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,62.0
"('green', 'tomato')",neg,0.8,34.0,0.8,0.0,0.0,31.2,2.8,0.0,169.4
"('green', 'potato')",neg,0.0,26.8,0.0,0.0,0.0,26.6,0.2,0.0,165.4
"('green', 'raven')",neg,0.0,9.25,0.0,0.0,0.0,8.25,1.0,0.0,78.5
"('green', 'human')",neg,0.0,3.75,0.0,0.0,0.0,3.5,0.25,0.0,73.75
"('green', 'calf')",neg,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,61.5
"('green', 'mushroom')",neg,0.0,14.25,0.0,0.0,0.0,13.5,0.75,0.0,131.5
"('green', 'robin')",neg,0.0,8.75,0.0,0.0,0.0,8.5,0.25,0.0,68.5
"('green', 'corn')",neg,0.0,18.833333333333332,0.0,0.0,0.0,17.666666666666668,1.1666666666666667,0.0,126.0
"('green', 'garlic')",neg,0.0,20.25,0.0,0.0,0.0,19.5,0.75,0.0,76.25
"('green', 'raccoon')",neg,0.0,14.0,0.0,0.0,0.0,12.8,1.2,0.0,98.4
"('green', 'night')",neg,0.0,7.0,0.0,0.0,0.0,6.0,1.0,0.0,188.5
"('green', 'fox')",neg,0.0,4.2,0.0,0.0,0.0,4.2,0.0,0.0,85.8
"('green', 'jam')",neg,0.0,4.5,0.0,0.0,0.0,4.5,0.0,0.0,55.5
"('green', 'ketchup')",neg,0.0,19.0,0.0,0.0,0.0,16.5,2.5,0.0,109.0
"('green', 'cherry')",neg,0.0,29.5,0.0,0.0,0.0,24.333333333333332,5.166666666666667,0.0,183.5
"('green', 'cheese')",neg,0.0,28.25,0.0,0.0,0.0,27.5,0.75,0.0,174.25
"('green', 'newspaper')",neg,0.0,2.6666666666666665,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,126.66666666666667
"('green', 'tongue')",neg,0.0,8.75,0.0,0.0,0.0,8.0,0.75,0.0,54.25
"('green', 'lion')",neg,0.0,8.0,0.0,0.0,0.0,7.25,0.75,0.0,143.5
"('green', 'sand')",neg,0.0,23.0,0.0,0.0,0.0,20.0,3.0,0.0,242.0
"('green', 'spider')",neg,0.0,15.0,0.0,0.0,0.0,14.0,1.0,0.0,131.5
"('green', 'lark')",neg,0.0,11.25,0.0,0.0,0.0,7.75,3.5,0.0,98.0
"('green', 'crypt')",neg,0.0,6.0,0.0,0.0,0.0,5.0,1.0,0.0,94.0
"('green', 'beet')",neg,0.0,19.4,0.0,0.0,0.0,16.8,2.6,0.0,96.2
"('green', 'peanut')",neg,0.0,10.5,0.0,0.0,0.0,10.5,0.0,0.0,30.0
"('green', 'pumpkin')",neg,0.0,23.6,0.0,0.0,0.0,20.2,3.4,0.0,150.2
"('green', 'blueberry')",neg,0.0,25.8,0.0,0.0,0.0,22.8,3.0,0.0,111.2
"('green', 'sun')",neg,0.0,5.5,0.0,0.0,0.0,4.5,1.0,0.0,82.5
"('green', 'buzzard')",neg,0.0,2.25,0.0,0.0,0.0,1.75,0.5,0.0,31.75
"('green', 'wasp')",neg,0.0,10.666666666666666,0.0,0.0,0.0,9.666666666666666,1.0,0.0,100.0
"('green', 'dog')",neg,0.0,25.666666666666668,0.0,0.0,0.0,23.333333333333332,2.3333333333333335,0.0,246.16666666666666
"('green', 'cassava')",neg,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,95.25
"('green', 'debate')",neg,0.0,9.0,0.0,0.0,0.0,7.5,1.5,0.0,166.5
"('green', 'leopard')",neg,0.0,19.8,0.0,0.0,0.0,17.6,2.2,0.0,107.6
"('green', 'flame')",neg,0.5,35.0,0.5,0.0,0.0,29.5,5.5,0.0,229.0
"('green', 'aubergine')",neg,1.0,17.8,1.0,0.0,0.0,14.8,3.0,0.0,35.0
"('green', 'whale')",neg,0.0,8.0,0.0,0.0,0.0,7.75,0.25,0.0,157.0
"('green', 'chicken')",neg,0.0,37.8,0.0,0.0,0.0,37.4,0.4,0.0,245.4
"('green', 'wine')",neg,0.0,34.333333333333336,0.0,0.0,0.0,32.0,2.3333333333333335,0.0,259.0
"('green', 'diamond')",neg,0.0,12.666666666666666,0.0,0.0,0.0,12.333333333333334,0.3333333333333333,0.0,200.0
"('green', 'argument')",neg,0.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,199.0
"('green', 'pyramid')",neg,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,82.5
"('green', 'mussel')",neg,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,64.5
"('green', 'galangal')",neg,0.0,9.0,0.0,0.0,0.0,8.0,1.0,0.0,40.666666666666664
"('green', 'discussion')",neg,0.0,8.5,0.0,0.0,0.0,7.5,1.0,0.0,163.5
"('green', 'cider')",neg,0.0,17.0,0.0,0.0,0.0,16.666666666666668,0.3333333333333333,0.0,99.0
"('green', 'quesadilla')",neg,0.0,11.5,0.0,0.0,0.0,11.0,0.5,0.0,61.0
"('green', 'crow')",neg,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,60.0
"('green', 'carrot')",neg,0.0,22.0,0.0,0.0,0.0,20.6,1.4,0.0,124.8
"('green', 'shrimp')",neg,0.0,42.0,0.0,0.0,0.0,39.75,2.25,0.0,249.25
"('green', 'buttercup')",neg,0.0,10.333333333333334,0.0,0.0,0.0,5.333333333333333,5.0,0.0,44.333333333333336
"('green', 'slug')",neg,0.0,4.142857142857143,0.0,0.0,0.0,3.857142857142857,0.2857142857142857,0.0,42.142857142857146
"('green', 'herring')",neg,0.0,11.8,0.0,0.0,0.0,10.4,1.4,0.0,110.8
"('green', 'wand')",neg,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,51.666666666666664
"('green', 'squirrel')",neg,0.0,20.0,0.0,0.0,0.0,18.8,1.2,0.0,179.6
"('green', 'champagne')",neg,0.0,17.666666666666668,0.0,0.0,0.0,15.666666666666666,2.0,0.0,163.33333333333334
"('green', 'jaguar')",neg,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,65.5
"('green', 'tyre')",neg,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,107.5
"('green', 'walnut')",neg,0.0,17.8,0.0,0.0,0.0,17.2,0.6,0.0,85.4
"('green', 'bulgur')",neg,0.0,22.5,0.0,0.0,0.0,22.0,0.5,0.0,69.5
"('green', 'brick')",neg,0.0,12.0,0.0,0.0,0.0,8.0,4.0,0.0,172.5
"('green', 'iceberg')",neg,0.0,2.75,0.0,0.0,0.0,2.5,0.25,0.0,52.75
"('green', 'rice')",neg,0.0,2.5,0.0,0.0,0.0,2.5,0.0,0.0,42.25
"('green', 'problem')",neg,0.0,17.0,0.0,0.0,0.0,16.0,1.0,0.0,197.5
"('green', 'nightmare')",neg,0.5,17.0,0.5,0.0,0.0,15.0,2.0,0.0,209.0
"('green', 'giraffe')",neg,0.0,10.0,0.0,0.0,0.0,9.0,1.0,0.0,109.5
"('made_of_wood', 'barrel')",pos,1.3333333333333333,3.3333333333333335,1.3333333333333333,0.0,0.0,2.0,1.3333333333333333,0.0,47.0
"('made_of_wood', 'cello')",pos,1.0,6.0,1.0,0.0,0.0,1.0,5.0,0.0,115.0
"('made_of_wood', 'pencil')",pos,2.3333333333333335,17.666666666666668,2.3333333333333335,0.0,0.0,6.333333333333333,11.333333333333334,0.0,218.0
"('made_of_wood', 'spade')",pos,2.0,5.5,2.0,0.0,0.0,1.0,4.5,0.0,92.5
"('made_of_wood', 'bow')",pos,3.25,26.25,3.25,0.0,0.0,8.75,17.5,0.0,394.25
"('made_of_wood', 'violin')",pos,1.0,6.0,1.0,0.0,0.0,1.0,5.0,0.0,114.0
"('made_of_wood', 'oak')",pos,3.5,30.0,3.5,0.0,0.0,9.0,21.0,0.0,196.0
"('made_of_wood', 'oar')",pos,1.0,7.0,1.0,0.0,0.0,4.0,3.0,0.0,79.0
"('made_of_wood', 'transom')",pos,1.0,6.0,1.0,0.0,0.0,2.0,4.0,0.0,54.0
"('made_of_wood', 'floorboard')",pos,2.0,9.0,2.0,0.0,0.0,3.0,6.0,0.0,25.0
"('made_of_wood', 'lumber')",pos,3.0,7.0,3.0,0.0,0.0,2.0,5.0,0.0,114.0
"('made_of_wood', 'spear')",pos,1.6666666666666667,16.0,1.6666666666666667,0.0,0.0,5.0,11.0,0.0,274.0
"('made_of_wood', 'puppet')",pos,2.0,10.0,2.0,0.0,0.0,2.0,8.0,0.0,256.0
"('made_of_wood', 'truss')",pos,0.0,11.0,0.0,0.0,0.0,7.0,4.0,0.0,119.0
"('made_of_wood', 'railing')",pos,3.0,23.0,3.0,0.0,0.0,10.0,13.0,0.0,287.0
"('made_of_wood', 'button')",pos,0.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,71.0
"('made_of_wood', 'girder')",pos,0.0,12.0,0.0,0.0,0.0,6.0,6.0,0.0,85.0
"('made_of_wood', 'dowel')",pos,2.0,7.0,2.0,0.0,0.0,3.0,4.0,0.0,31.0
"('made_of_wood', 'peg')",pos,2.3333333333333335,9.333333333333334,2.3333333333333335,0.0,0.0,4.666666666666667,4.666666666666667,0.0,166.66666666666666
"('made_of_wood', 'hardboard')",pos,2.0,5.0,2.0,0.0,0.0,3.0,2.0,0.0,15.0
"('made_of_wood', 'brush')",pos,3.0,17.0,3.0,0.0,0.0,4.0,13.0,0.0,275.0
"('made_of_wood', 'plunger')",pos,1.0,5.0,1.0,0.0,0.0,3.0,2.0,0.0,52.333333333333336
"('made_of_wood', 'rod')",pos,0.25,7.0,0.25,0.0,0.0,4.0,3.0,0.0,147.0
"('made_of_wood', 'plank')",pos,4.0,10.0,4.0,0.0,0.0,6.0,4.0,0.0,208.0
"('made_of_wood', 'pin')",pos,1.6666666666666667,6.333333333333333,1.6666666666666667,0.0,0.0,1.3333333333333333,5.0,0.0,154.66666666666666
"('made_of_wood', 'ladder')",pos,1.0,19.0,1.0,0.0,0.0,10.0,9.0,0.0,219.0
"('made_of_wood', 'fence')",pos,3.0,18.0,3.0,0.0,0.0,6.0,12.0,0.0,284.0
"('made_of_wood', 'roof')",pos,4.0,35.0,4.0,0.0,0.0,14.0,21.0,0.0,356.0
"('made_of_wood', 'shaft')",pos,1.75,21.5,1.75,0.0,0.0,9.0,12.5,0.0,208.5
"('made_of_wood', 'timber')",pos,4.0,17.0,4.0,0.0,0.0,4.0,13.0,0.0,265.0
"('made_of_wood', 'rake')",pos,3.0,13.75,3.0,0.0,0.0,5.25,8.5,0.0,248.25
"('made_of_wood', 'stool')",pos,3.3333333333333335,22.666666666666668,3.3333333333333335,0.0,0.0,9.0,13.666666666666666,0.0,185.0
"('made_of_wood', 'pine')",pos,3.5,26.75,3.5,0.0,0.0,9.75,17.0,0.0,167.75
"('made_of_wood', 'arrow')",pos,3.5,22.75,3.5,0.0,0.0,6.25,16.5,0.0,307.0
"('made_of_wood', 'bamboo')",pos,4.0,34.5,4.0,0.0,0.0,12.75,21.75,0.0,224.75
"('made_of_wood', 'spindle')",pos,3.0,9.666666666666666,3.0,0.0,0.0,5.666666666666667,4.0,0.0,64.33333333333333
"('made_of_wood', 'joist')",pos,3.0,8.0,3.0,0.0,0.0,6.0,2.0,0.0,30.0
"('made_of_wood', 'houseboat')",pos,1.0,11.666666666666666,1.0,0.0,0.0,5.666666666666667,6.0,0.0,123.33333333333333
"('made_of_wood', 'beam')",pos,4.0,19.666666666666668,4.0,0.0,0.0,9.666666666666666,10.0,0.0,216.66666666666666
"('made_of_wood', 'wood')",pos,4.0,34.0,4.0,0.0,0.0,12.0,22.0,0.0,381.6666666666667
"('made_of_wood', 'boat')",pos,2.3333333333333335,17.333333333333332,2.3333333333333335,0.0,0.0,5.333333333333333,12.0,0.0,323.0
"('made_of_wood', 'hutch')",pos,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,26.0
"('made_of_wood', 'deck')",pos,4.0,22.0,4.0,0.0,0.0,11.0,11.0,0.0,275.0
"('made_of_wood', 'outrigger')",pos,1.0,6.0,1.0,0.0,0.0,4.0,2.0,0.0,55.0
"('made_of_wood', 'footrest')",pos,1.0,6.0,1.0,0.0,0.0,3.0,3.0,0.0,18.0
"('made_of_wood', 'trestle')",pos,4.0,6.0,4.0,0.0,0.0,3.0,3.0,0.0,62.0
"('made_of_wood', 'stick')",pos,3.75,23.75,3.75,0.0,0.0,13.25,10.5,0.0,470.5
"('made_of_wood', 'armrest')",pos,1.0,6.0,1.0,0.0,0.0,3.0,3.0,0.0,65.0
"('made_of_wood', 'tray')",pos,3.0,29.0,3.0,0.0,0.0,13.0,16.0,0.0,264.0
"('made_of_wood', 'rafter')",pos,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,91.0
"('made_of_wood', 'clapboard')",pos,2.0,18.0,2.0,0.0,0.0,3.0,15.0,0.0,144.0
"('made_of_wood', 'clock')",pos,1.0,7.0,1.0,0.0,0.0,3.0,4.0,0.0,258.0
"('made_of_wood', 'board')",pos,1.3333333333333333,11.0,1.3333333333333333,0.0,0.0,4.0,7.0,0.0,442.3333333333333
"('made_of_wood', 'lath')",pos,3.0,5.0,3.0,0.0,0.0,4.0,1.0,0.0,22.0
"('made_of_wood', 'bookcase')",pos,4.0,17.0,4.0,0.0,0.0,9.0,8.0,0.0,122.0
"('made_of_wood', 'club')",pos,2.6666666666666665,12.0,2.6666666666666665,0.0,0.0,5.333333333333333,6.666666666666667,0.0,449.0
"('made_of_wood', 'window')",pos,3.0,28.333333333333332,3.0,0.0,0.0,12.333333333333334,16.0,0.0,332.0
"('made_of_wood', 'toothpick')",pos,1.0,4.333333333333333,1.0,0.0,0.0,3.3333333333333335,1.0,0.0,48.0
"('made_of_wood', 'broom')",pos,3.0,18.333333333333332,3.0,0.0,0.0,10.666666666666666,7.666666666666667,0.0,225.0
"('made_of_wood', 'plywood')",pos,4.0,26.0,4.0,0.0,0.0,13.0,13.0,0.0,233.0
"('made_of_wood', 'table')",pos,3.3333333333333335,19.333333333333332,3.3333333333333335,0.0,0.0,9.666666666666666,9.666666666666666,0.0,428.6666666666667
