pair,label,prop-specific,non-specific,p,l,n,i,r,b,u
"('green', 'cilantro')",pos,1.0,9.0,1.0,0.0,0.0,8.0,1.0,0.0,31.25
"('green', 'weed')",pos,0.0,26.666666666666668,0.0,0.0,0.0,22.0,4.666666666666667,0.0,150.33333333333334
"('green', 'berry')",pos,0.5,23.5,0.5,0.0,0.0,18.5,5.0,0.0,117.0
"('green', 'rhubarb')",pos,0.0,17.6,0.0,0.0,0.0,16.6,1.0,0.0,90.2
"('green', 'eye')",pos,1.0,25.0,1.0,0.0,0.0,20.5,4.5,0.0,295.0
"('green', 'melon')",pos,1.0,23.8,1.0,0.0,0.0,20.8,3.0,0.0,136.0
"('green', 'turtle')",pos,1.0,20.5,1.0,0.0,0.0,16.75,3.75,0.0,184.25
"('green', 'cabbage')",pos,1.0,42.833333333333336,1.0,0.0,0.0,38.5,4.333333333333333,0.0,237.83333333333334
"('green', 'coconut')",pos,1.0,38.0,1.0,0.0,0.0,32.0,6.0,0.0,187.0
"('green', 'parakeet')",pos,1.0,7.5,1.0,0.0,0.0,4.75,2.75,0.0,66.0
"('green', 'celery')",pos,1.0,31.2,1.0,0.0,0.0,26.2,5.0,0.0,96.8
"('green', 'pear')",pos,0.0,23.4,0.0,0.0,0.0,19.4,4.0,0.0,76.6
"('green', 'world')",pos,0.0,17.25,0.0,0.0,0.0,13.5,3.75,0.0,246.75
"('green', 'watermelon')",pos,1.0,21.6,1.0,0.0,0.0,19.6,2.0,0.0,133.4
"('green', 'grass')",pos,1.0,39.75,1.0,0.0,0.0,32.75,7.0,0.0,281.75
"('green', 'crab')",pos,1.0,22.0,1.0,0.0,0.0,19.25,2.75,0.0,134.25
"('green', 'vegetable')",pos,1.0,46.2,1.0,0.0,0.0,39.4,6.8,0.0,250.4
"('green', 'budgie')",pos,0.0,3.5,0.0,0.0,0.0,3.5,0.0,0.0,43.5
"('green', 'guava')",pos,0.0,21.8,0.0,0.0,0.0,18.4,3.4,0.0,80.6
"('green', 'lime')",pos,1.0,36.333333333333336,1.0,0.0,0.0,32.5,3.8333333333333335,0.0,186.83333333333334
"('green', 'pepper')",pos,1.0,34.6,1.0,0.0,0.0,30.4,4.2,0.0,172.2
"('green', 'strawberry')",pos,0.8,34.0,0.8,0.0,0.0,28.0,6.0,0.0,151.8
"('green', 'oregano')",pos,0.0,16.75,0.0,0.0,0.0,15.25,1.5,0.0,36.5
"('green', 'plantain')",pos,1.0,24.6,1.0,0.0,0.0,22.6,2.0,0.0,82.8
"('green', 'emerald')",pos,1.0,28.0,1.0,0.0,0.0,23.333333333333332,4.666666666666667,0.0,212.0
"('green', 'radish')",pos,0.8,18.4,0.8,0.0,0.0,16.0,2.4,0.0,68.0
"('green', 'fir')",pos,0.0,12.0,0.0,0.0,0.0,9.75,2.25,0.0,61.75
"('green', 'pine')",pos,0.75,24.75,0.75,0.0,0.0,21.25,3.5,0.0,148.25
"('green', 'cherry')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'whale')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'carrot')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'argument')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'raven')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'newspaper')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'night')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'potato')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'rice')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'tongue')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'wand')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'diamond')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'jam')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'wine')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'ketchup')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'lark')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'tyre')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'walnut')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'dog')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'iceberg')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'buttercup')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'piano')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'pumpkin')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'cider')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'squirrel')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'buzzard')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'human')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'debate')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'shrimp')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'peanut')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'chicken')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'herring')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'galangal')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'corn')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'beet')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'sand')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'problem')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'cheese')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'aubergine')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'bulgur')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'lavandula')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'discussion')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'champagne')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'blueberry')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'crow')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'crypt')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'mushroom')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'mussel')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'spider')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'robin')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'lion')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'nightmare')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'pyramid')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'jaguar')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'garlic')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'housefly')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'slug')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'wasp')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'leopard')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'fox')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'flame')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'raccoon')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'calf')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'tomato')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'brick')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'giraffe')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'sun')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('green', 'cassava')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'soundbox')",pos,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0
"('made_of_wood', 'kickstand')",pos,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,23.0
"('made_of_wood', 'centreboard')",pos,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0
"('made_of_wood', 'paddle')",pos,1.0,6.0,1.0,0.0,0.0,2.0,4.0,0.0,77.0
"('made_of_wood', 'handrail')",pos,7.0,8.0,7.0,0.0,0.0,3.0,5.0,0.0,45.0
"('made_of_wood', 'lumber')",pos,8.0,17.0,8.0,0.0,0.0,3.0,14.0,0.0,148.0
"('made_of_wood', 'plank')",pos,8.0,12.0,8.0,0.0,0.0,7.0,5.0,0.0,136.0
"('made_of_wood', 'girder')",pos,4.0,10.0,4.0,0.0,0.0,4.0,6.0,0.0,85.0
"('made_of_wood', 'beam')",pos,3.0,9.0,3.0,0.0,0.0,7.0,2.0,0.0,101.33333333333333
"('made_of_wood', 'mandrel')",pos,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,38.0
"('made_of_wood', 'pencil')",pos,4.0,9.666666666666666,4.0,0.0,0.0,4.0,5.666666666666667,0.0,151.0
"('made_of_wood', 'ferrule')",pos,1.0,5.0,1.0,0.0,0.0,3.0,2.0,0.0,26.0
"('made_of_wood', 'ladle')",pos,2.0,5.0,2.0,0.0,0.0,1.0,4.0,0.0,41.0
"('made_of_wood', 'joist')",pos,4.0,6.0,4.0,0.0,0.0,3.0,3.0,0.0,36.0
"('made_of_wood', 'houseboat')",pos,0.6666666666666666,7.666666666666667,0.6666666666666666,0.0,0.0,3.0,4.666666666666667,0.0,55.0
"('made_of_wood', 'kayak')",pos,0.0,2.3333333333333335,0.0,0.0,0.0,1.3333333333333333,1.0,0.0,86.0
"('made_of_wood', 'roof')",pos,7.0,13.0,7.0,0.0,0.0,6.0,7.0,0.0,121.0
"('made_of_wood', 'railing')",pos,7.0,12.0,7.0,0.0,0.0,5.0,7.0,0.0,129.0
"('made_of_wood', 'clapboard')",pos,5.0,4.0,5.0,0.0,0.0,3.0,1.0,0.0,22.0
"('made_of_wood', 'truss')",pos,5.0,5.0,5.0,0.0,0.0,3.0,2.0,0.0,89.0
"('made_of_wood', 'tray')",pos,4.0,13.0,4.0,0.0,0.0,4.0,9.0,0.0,159.0
"('made_of_wood', 'shaft')",pos,6.0,17.75,6.0,0.0,0.0,8.75,9.0,0.0,235.5
"('made_of_wood', 'mop')",pos,2.0,6.0,2.0,0.0,0.0,1.0,5.0,0.0,58.0
"('made_of_wood', 'spade')",pos,4.25,12.75,4.25,0.0,0.0,6.75,6.0,0.0,119.0
"('made_of_wood', 'fingerboard')",pos,5.0,8.0,5.0,0.0,0.0,2.0,6.0,0.0,64.33333333333333
"('made_of_wood', 'toothpick')",pos,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,39.666666666666664
"('made_of_wood', 'headstock')",pos,4.0,9.0,4.0,0.0,0.0,4.0,5.0,0.0,72.0
"('made_of_wood', 'axe')",pos,3.5,15.25,3.5,0.0,0.0,7.0,8.25,0.0,128.25
"('made_of_wood', 'spear')",pos,5.0,20.666666666666668,5.0,0.0,0.0,9.0,11.666666666666666,0.0,259.3333333333333
"('made_of_wood', 'timber')",pos,9.0,20.0,9.0,0.0,0.0,4.0,16.0,0.0,204.0
"('made_of_wood', 'harp')",pos,2.0,6.0,2.0,0.0,0.0,2.0,4.0,0.0,130.0
"('made_of_wood', 'bamboo')",pos,8.75,22.0,8.75,0.0,0.0,8.25,13.75,0.0,155.75
"('made_of_wood', 'grommet')",pos,0.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,21.0
"('made_of_wood', 'rake')",pos,1.5,18.75,1.5,0.0,0.0,12.75,6.0,0.0,168.5
"('made_of_wood', 'armrest')",pos,1.0,7.0,1.0,0.0,0.0,4.0,3.0,0.0,34.0
"('made_of_wood', 'rudder')",pos,0.0,9.0,0.0,0.0,0.0,4.0,5.0,0.0,116.0
"('made_of_wood', 'strake')",pos,1.0,6.0,1.0,0.0,0.0,4.0,2.0,0.0,31.0
"('made_of_wood', 'soffit')",pos,3.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,26.0
"('made_of_wood', 'button')",pos,2.0,6.0,2.0,0.0,0.0,3.0,3.0,0.0,131.0
"('made_of_wood', 'boat')",pos,5.333333333333333,15.0,5.333333333333333,0.0,0.0,5.666666666666667,9.333333333333334,0.0,265.6666666666667
"('made_of_wood', 'wood')",pos,9.0,29.333333333333332,9.0,0.0,0.0,12.0,17.333333333333332,0.0,322.6666666666667
"('made_of_wood', 'flatcar')",pos,0.6666666666666666,3.6666666666666665,0.6666666666666666,0.0,0.0,1.6666666666666667,2.0,0.0,20.0
"('made_of_wood', 'dowel')",pos,5.0,7.0,5.0,0.0,0.0,3.0,4.0,0.0,46.0
"('made_of_wood', 'bass')",pos,0.8333333333333334,8.666666666666666,0.8333333333333334,0.0,0.0,2.1666666666666665,6.5,0.0,157.5
"('made_of_wood', 'broom')",pos,6.666666666666667,12.0,6.666666666666667,0.0,0.0,4.0,8.0,0.0,145.33333333333334
"('made_of_wood', 'stick')",pos,6.75,21.5,6.75,0.0,0.0,8.5,13.0,0.0,284.25
"('made_of_wood', 'flute')",pos,2.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,92.0
"('made_of_wood', 'peg')",pos,7.666666666666667,14.333333333333334,7.666666666666667,0.0,0.0,7.666666666666667,6.666666666666667,0.0,158.33333333333334
"('made_of_wood', 'ladder')",pos,2.0,14.0,2.0,0.0,0.0,5.0,9.0,0.0,221.0
"('made_of_wood', 'rafter')",pos,2.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,49.0
"('made_of_wood', 'deck')",pos,5.0,15.0,5.0,0.0,0.0,6.0,9.0,0.0,199.0
"('made_of_wood', 'chock')",pos,2.0,5.0,2.0,0.0,0.0,3.0,2.0,0.0,24.0
"('made_of_wood', 'oak')",pos,8.0,17.0,8.0,0.0,0.0,4.75,12.25,0.0,136.75
"('made_of_wood', 'corkscrew')",pos,2.0,5.0,2.0,0.0,0.0,3.0,2.0,0.0,103.66666666666667
"('made_of_wood', 'guitar')",pos,2.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,151.0
"('made_of_wood', 'fence')",pos,9.0,16.0,9.0,0.0,0.0,4.0,12.0,0.0,200.0
"('made_of_wood', 'pin')",pos,6.0,16.666666666666668,6.0,0.0,0.0,8.333333333333334,8.333333333333334,0.0,229.33333333333334
"('made_of_wood', 'table')",pos,2.6666666666666665,9.0,2.6666666666666665,0.0,0.0,3.3333333333333335,5.666666666666667,0.0,245.0
"('made_of_wood', 'plunger')",pos,0.0,10.0,0.0,0.0,0.0,7.0,3.0,0.0,85.33333333333333
"('made_of_wood', 'trestle')",pos,7.0,10.0,7.0,0.0,0.0,3.0,7.0,0.0,115.0
"('made_of_wood', 'window')",pos,6.0,17.333333333333332,6.0,0.0,0.0,8.0,9.333333333333334,0.0,219.33333333333334
"('made_of_wood', 'rod')",pos,4.25,12.75,4.25,0.0,0.0,3.75,9.0,0.0,236.25
"('made_of_wood', 'fipple')",pos,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0
"('made_of_wood', 'binnacle')",pos,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0
"('made_of_wood', 'transom')",pos,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,59.0
"('made_of_wood', 'hutch')",pos,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0
"('made_of_wood', 'clock')",pos,1.0,12.0,1.0,0.0,0.0,6.0,6.0,0.0,234.0
"('made_of_wood', 'centerboard')",pos,2.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,24.0
"('made_of_wood', 'plywood')",pos,9.0,11.0,9.0,0.0,0.0,4.0,7.0,0.0,109.0
"('made_of_wood', 'outrigger')",pos,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,36.0
"('made_of_wood', 'board')",pos,2.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,158.33333333333334
"('made_of_wood', 'chair')",pos,4.0,10.0,4.0,0.0,0.0,2.0,8.0,0.0,179.0
"('made_of_wood', 'floorboard')",pos,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,14.0
"('made_of_wood', 'bedstead')",pos,2.0,5.0,2.0,0.0,0.0,4.0,1.0,0.0,15.0
"('made_of_wood', 'arrow')",pos,5.75,18.0,5.75,0.0,0.0,8.25,9.75,0.0,272.75
"('made_of_wood', 'cello')",pos,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,69.0
"('made_of_wood', 'lath')",pos,6.0,5.0,6.0,0.0,0.0,2.0,3.0,0.0,27.0
"('made_of_wood', 'plough')",pos,2.3333333333333335,11.666666666666666,2.3333333333333335,0.0,0.0,3.6666666666666665,8.0,0.0,124.66666666666667
"('made_of_wood', 'gunwale')",pos,3.0,5.0,3.0,0.0,0.0,3.0,2.0,0.0,26.0
"('made_of_wood', 'chamfer')",pos,4.0,4.0,4.0,0.0,0.0,3.0,1.0,0.0,15.0
"('made_of_wood', 'spindle')",pos,1.6666666666666667,2.6666666666666665,1.6666666666666667,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,45.0
"('made_of_wood', 'trave')",pos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
"('made_of_wood', 'hardboard')",pos,2.0,6.0,2.0,0.0,0.0,3.0,3.0,0.0,22.0
"('made_of_wood', 'bookcase')",pos,2.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,43.0
"('made_of_wood', 'puppet')",pos,1.0,10.0,1.0,0.0,0.0,1.0,9.0,0.0,146.0
"('made_of_wood', 'drum')",pos,5.0,10.25,5.0,0.0,0.0,3.0,7.25,0.0,147.5
"('made_of_wood', 'bow')",pos,4.25,18.25,4.25,0.0,0.0,7.5,10.75,0.0,218.75
"('made_of_wood', 'bridge')",pos,7.333333333333333,16.333333333333332,7.333333333333333,0.0,0.0,5.333333333333333,11.0,0.0,252.33333333333334
"('made_of_wood', 'club')",pos,4.333333333333333,8.0,4.333333333333333,0.0,0.0,2.3333333333333335,5.666666666666667,0.0,199.66666666666666
"('made_of_wood', 'barrel')",pos,7.666666666666667,19.0,7.666666666666667,0.0,0.0,7.333333333333333,11.666666666666666,0.0,184.66666666666666
"('made_of_wood', 'brush')",pos,7.0,18.0,7.0,0.0,0.0,3.0,15.0,0.0,214.0
"('made_of_wood', 'violin')",pos,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,73.0
"('made_of_wood', 'footrest')",pos,1.0,5.0,1.0,0.0,0.0,4.0,1.0,0.0,22.0
"('made_of_wood', 'oar')",pos,2.0,6.0,2.0,0.0,0.0,3.0,3.0,0.0,79.0
"('made_of_wood', 'fir')",pos,8.5,9.5,8.5,0.0,0.0,2.0,7.5,0.0,58.25
"('made_of_wood', 'weatherboard')",pos,3.6666666666666665,7.0,3.6666666666666665,0.0,0.0,3.0,4.0,0.0,45.0
"('made_of_wood', 'stool')",pos,5.0,9.333333333333334,5.0,0.0,0.0,3.6666666666666665,5.666666666666667,0.0,110.66666666666667
"('made_of_wood', 'pine')",pos,8.5,13.0,8.5,0.0,0.0,2.75,10.25,0.0,120.0
"('made_of_wood', 'wheelbarrow')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'wire')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'pulley')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'windshield')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'turnbuckle')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'date')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'washtub')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'breechblock')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'strap')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'carabiner')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'rock')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'noseband')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'anchor')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'scabbard')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'trumpet')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'laptop')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'rail')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'fuselage')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'tappet')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'sword')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'wheel')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'pen')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'knife')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'pintle')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'trowel')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'cymbal')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'saxophone')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'cushion')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'deal')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'gun')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'blade')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'staysail')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'holster')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'bagpipe')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'saw')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'chimney')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'eyelet')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'rope')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'screw')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'cannon')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'pedal')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'steerer')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('made_of_wood', 'crosshead')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('blue', 'kingfisher')",pos,1.0,30.5,1.0,0.0,0.0,26.25,4.25,0.0,356.75
"('blue', 'hose')",pos,1.0,43.0,1.0,0.0,0.0,39.0,4.0,0.0,477.5
"('blue', 'moss')",pos,0.0,51.0,0.0,0.0,0.0,50.0,1.0,0.0,820.0
"('blue', 'scorpion')",pos,1.0,37.666666666666664,1.0,0.0,0.0,34.666666666666664,3.0,0.0,630.0
"('blue', 'car')",pos,0.3333333333333333,92.33333333333333,0.3333333333333333,0.0,0.0,90.0,2.3333333333333335,0.0,1335.6666666666667
"('blue', 'eye')",pos,1.0,76.0,1.0,0.0,0.0,71.0,5.0,0.0,1186.0
"('blue', 'flower')",pos,1.0,85.25,1.0,0.0,0.0,79.25,6.0,0.0,983.75
"('blue', 'lagoon')",pos,1.0,27.5,1.0,0.0,0.0,25.0,2.5,0.0,476.0
"('blue', 'clothing')",pos,1.0,75.0,1.0,0.0,0.0,71.0,4.0,0.0,1005.5
"('blue', 'night')",pos,0.0,95.5,0.0,0.0,0.0,92.5,3.0,0.0,1396.0
"('blue', 'lantern')",pos,1.0,53.0,1.0,0.0,0.0,50.0,3.0,0.0,619.5
"('blue', 'feeling')",pos,1.0,57.0,1.0,0.0,0.0,52.0,5.0,0.0,1018.5
"('blue', 'starling')",pos,0.0,17.5,0.0,0.0,0.0,17.25,0.25,0.0,298.25
"('blue', 'wand')",pos,0.0,43.333333333333336,0.0,0.0,0.0,40.666666666666664,2.6666666666666665,0.0,538.3333333333334
"('blue', 'cloak')",pos,1.0,44.5,1.0,0.0,0.0,39.5,5.0,0.0,528.0
"('blue', 'bus')",pos,0.25,63.5,0.25,0.0,0.0,61.25,2.25,0.0,890.5
"('blue', 'jeep')",pos,0.3333333333333333,40.333333333333336,0.3333333333333333,0.0,0.0,39.666666666666664,0.6666666666666666,0.0,736.3333333333334
"('blue', 'blossom')",pos,0.0,49.666666666666664,0.0,0.0,0.0,46.666666666666664,3.0,0.0,707.3333333333334
"('blue', 'recorder')",pos,0.0,24.5,0.0,0.0,0.0,23.5,1.0,0.0,441.5
